CMDLINE python do_LUVex_survey.py
MEM 1419.292969 1648160015.5364
MEM 1427.179688 1648160015.6532
MEM 1420.355469 1648160015.7702
MEM 1427.187500 1648160015.8870
MEM 1423.128906 1648160016.0040
MEM 1427.195312 1648160016.1205
MEM 1423.140625 1648160016.2379
MEM 1427.199219 1648160016.3548
MEM 1426.722656 1648160016.4718
MEM 1427.238281 1648160016.5888
MEM 1427.242188 1648160016.7058
MEM 1419.390625 1648160016.8227
MEM 1427.246094 1648160016.9396
MEM 1419.394531 1648160017.0567
MEM 1427.253906 1648160017.1771
MEM 1419.402344 1648160017.2941
MEM 1427.292969 1648160017.4125
MEM 1422.722656 1648160017.5293
MEM 1427.300781 1648160017.6456
MEM 1423.246094 1648160017.7630
MEM 1427.304688 1648160017.8795
MEM 1423.765625 1648160017.9964
MEM 1427.308594 1648160018.1133
MEM 1427.316406 1648160018.2302
MEM 1419.464844 1648160018.3470
MEM 1427.351562 1648160018.4641
MEM 1419.500000 1648160018.5812
MEM 1427.359375 1648160018.6994
MEM 1423.046875 1648160018.8164
MEM 1427.367188 1648160018.9326
MEM 1423.308594 1648160019.0495
MEM 1427.371094 1648160019.1659
MEM 1424.093750 1648160019.2828
MEM 1427.378906 1648160019.3998
MEM 1427.382812 1648160019.5168
MEM 1419.558594 1648160019.6335
MEM 1427.421875 1648160019.7505
MEM 1419.570312 1648160019.8675
MEM 1427.425781 1648160019.9845
MEM 1422.855469 1648160020.1015
MEM 1427.429688 1648160020.2180
MEM 1423.375000 1648160020.3349
MEM 1427.433594 1648160020.4518
MEM 1424.925781 1648160020.5687
MEM 1427.441406 1648160020.6856
MEM 1427.472656 1648160020.8025
MEM 1419.621094 1648160020.9203
MEM 1427.480469 1648160021.0371
MEM 1419.628906 1648160021.1541
MEM 1427.488281 1648160021.2708
MEM 1423.429688 1648160021.3878
MEM 1427.492188 1648160021.5041
MEM 1423.437500 1648160021.6209
MEM 1427.496094 1648160021.7378
MEM 1427.019531 1648160021.8548
MEM 1419.679688 1648160021.9722
MEM 1427.535156 1648160022.0892
MEM 1419.683594 1648160022.2062
MEM 1427.539062 1648160022.3230
MEM 1419.687500 1648160022.4401
MEM 1427.542969 1648160022.5570
MEM 1423.488281 1648160022.6740
MEM 1427.546875 1648160022.7906
MEM 1423.488281 1648160022.9075
MEM 1427.582031 1648160023.0254
MEM 1427.585938 1648160023.1424
MEM 1419.730469 1648160023.2594
MEM 1427.589844 1648160023.3764
MEM 1427.589844 1648160023.4930
MEM 1427.593750 1648160023.6095
MEM 1423.796875 1648160023.7265
MEM 1427.597656 1648160023.8433
MEM 1427.601562 1648160023.9606
MEM 1419.746094 1648160024.0775
MEM 1427.636719 1648160024.1944
MEM 1423.582031 1648160024.3114
MEM 1427.640625 1648160024.4280
MEM 1423.585938 1648160024.5449
MEM 1427.644531 1648160024.6618
MEM 1427.648438 1648160024.7787
MEM 1419.796875 1648160024.8957
MEM 1427.652344 1648160025.0124
MEM 1423.085938 1648160025.1295
MEM 1427.656250 1648160025.2461
MEM 1423.632812 1648160025.3629
MEM 1427.695312 1648160025.4795
MEM 1425.183594 1648160025.5964
MEM 1427.699219 1648160025.7133
MEM 1427.699219 1648160025.8302
MEM 1419.847656 1648160025.9474
MEM 1427.707031 1648160026.0644
MEM 1423.648438 1648160026.1815
MEM 1427.710938 1648160026.2979
MEM 1425.203125 1648160026.4150
MEM 1429.742188 1648160026.5319
MEM 1429.746094 1648160026.6489
MEM 1421.890625 1648160026.7659
MEM 1429.750000 1648160026.8826
MEM 1423.183594 1648160026.9999
MEM 1429.753906 1648160027.1161
MEM 1425.699219 1648160027.2330
MEM 1429.757812 1648160027.3500
MEM 1429.761719 1648160027.4673
MEM 1421.910156 1648160027.5842
MEM 1429.781250 1648160027.7012
MEM 1421.929688 1648160027.8183
MEM 1429.785156 1648160027.9348
MEM 1425.730469 1648160028.0515
MEM 1429.792969 1648160028.1681
MEM 1429.281250 1648160028.2851
MEM 1421.941406 1648160028.4022
MEM 1429.796875 1648160028.5192
MEM 1429.792969 1648160028.6365
MEM 1429.800781 1648160028.7534
MEM 1421.960938 1648160028.8703
MEM 1429.820312 1648160028.9876
MEM 1422.222656 1648160029.1050
MEM 1429.824219 1648160029.2215
MEM 1425.769531 1648160029.3385
MEM 1429.828125 1648160029.4555
MEM 1429.835938 1648160029.5724
MEM 1421.984375 1648160029.6894
MEM 1429.839844 1648160029.8063
MEM 1421.988281 1648160029.9234
MEM 1429.816406 1648160030.0402
MEM 1425.804688 1648160030.1571
MEM 1429.867188 1648160030.2735
MEM 1427.355469 1648160030.3902
MEM 1426.503906 1648160030.5071
MEM 1429.875000 1648160030.6240
MEM 1422.019531 1648160030.7412
MEM 1429.878906 1648160030.8582
MEM 1425.820312 1648160030.9752
MEM 1429.882812 1648160031.0917
MEM 1429.371094 1648160031.2086
MEM 1429.898438 1648160031.3256
MEM 1429.902344 1648160031.4426
MEM 1422.050781 1648160031.5597
MEM 1429.906250 1648160031.6767
MEM 1425.851562 1648160031.7942
MEM 1429.910156 1648160031.9107
MEM 1427.402344 1648160032.0276
MEM 1429.917969 1648160032.1445
MEM 1429.917969 1648160032.2614
MEM 1422.066406 1648160032.3785
MEM 1429.921875 1648160032.4955
MEM 1425.867188 1648160032.6125
MEM 1429.945312 1648160032.7290
MEM 1426.917969 1648160032.8460
MEM 1429.949219 1648160032.9630
MEM 1429.953125 1648160033.0798
MEM 1422.097656 1648160033.1970
MEM 1429.957031 1648160033.3139
MEM 1425.898438 1648160033.4310
MEM 1429.960938 1648160033.5475
MEM 1426.937500 1648160033.6644
MEM 1429.964844 1648160033.7813
MEM 1429.968750 1648160033.8986
MEM 1422.113281 1648160034.0156
MEM 1429.988281 1648160034.1324
MEM 1425.933594 1648160034.2493
MEM 1429.992188 1648160034.3658
MEM 1425.937500 1648160034.4827
MEM 1429.996094 1648160034.5996
MEM 1430.000000 1648160034.7163
MEM 1422.148438 1648160034.8333
MEM 1430.003906 1648160034.9502
MEM 1425.437500 1648160035.0688
MEM 1430.007812 1648160035.1855
MEM 1425.953125 1648160035.3023
MEM 1430.015625 1648160035.4188
MEM 1427.453125 1648160035.5357
MEM 1430.035156 1648160035.6524
MEM 1430.039062 1648160035.7694
MEM 1422.183594 1648160035.8863
MEM 1430.042969 1648160036.0034
MEM 1425.988281 1648160036.1203
MEM 1430.046875 1648160036.2366
MEM 1426.070312 1648160036.3523
MEM 1430.050781 1648160036.4692
MEM 1425.996094 1648160036.5861
MEM 1430.054688 1648160036.7026
MEM 1427.546875 1648160036.8195
MEM 1422.203125 1648160036.9364
MEM 1430.074219 1648160037.0546
MEM 1422.222656 1648160037.1716
MEM 1430.078125 1648160037.2885
MEM 1426.023438 1648160037.4059
MEM 1430.085938 1648160037.5228
MEM 1430.085938 1648160037.6397
MEM 1422.234375 1648160037.7566
MEM 1430.093750 1648160037.8734
MEM 1423.011719 1648160037.9903
MEM 1430.101562 1648160038.1068
MEM 1426.042969 1648160038.2237
MEM 1430.105469 1648160038.3407
MEM 1429.597656 1648160038.4576
MEM 1422.269531 1648160038.5750
MEM 1430.128906 1648160038.6920
MEM 1422.277344 1648160038.8091
MEM 1430.132812 1648160038.9259
MEM 1426.078125 1648160039.0428
MEM 1430.136719 1648160039.1593
MEM 1426.425781 1648160039.2763
MEM 1430.140625 1648160039.3930
MEM 1430.144531 1648160039.5103
MEM 1422.289062 1648160039.6274
MEM 1430.144531 1648160039.7444
MEM 1426.089844 1648160039.8614
MEM 1430.167969 1648160039.9777
MEM 1426.882812 1648160040.0945
MEM 1430.171875 1648160040.2115
MEM 1430.171875 1648160040.3284
MEM 1422.320312 1648160040.4453
MEM 1430.179688 1648160040.5621
MEM 1425.609375 1648160040.6791
MEM 1430.183594 1648160040.7957
MEM 1426.125000 1648160040.9126
MEM 1430.187500 1648160041.0295
MEM 1430.191406 1648160041.1468
MEM 1422.335938 1648160041.2637
MEM 1430.195312 1648160041.3804
MEM 1422.871094 1648160041.4973
MEM 1430.214844 1648160041.6138
MEM 1422.363281 1648160041.7306
MEM 1430.218750 1648160041.8473
MEM 1425.652344 1648160041.9642
MEM 1430.226562 1648160042.0805
MEM 1426.167969 1648160042.1974
MEM 1430.230469 1648160042.3144
MEM 1430.230469 1648160042.4312
MEM 1422.378906 1648160042.5481
MEM 1430.238281 1648160042.6651
MEM 1422.382812 1648160042.7820
MEM 1430.242188 1648160042.8987
MEM 1426.203125 1648160043.0157
MEM 1430.261719 1648160043.1323
MEM 1427.753906 1648160043.2492
MEM 1422.410156 1648160043.3660
MEM 1430.269531 1648160043.4829
MEM 1422.417969 1648160043.5999
MEM 1430.273438 1648160043.7168
MEM 1426.218750 1648160043.8339
MEM 1430.277344 1648160043.9502
MEM 1426.480469 1648160044.0671
MEM 1430.285156 1648160044.1841
MEM 1430.285156 1648160044.3010
MEM 1422.433594 1648160044.4179
MEM 1430.308594 1648160044.5345
MEM 1423.738281 1648160044.6515
MEM 1430.312500 1648160044.7698
MEM 1426.511719 1648160044.8868
MEM 1430.316406 1648160045.0045
MEM 1430.320312 1648160045.1214
MEM 1422.464844 1648160045.2384
MEM 1430.320312 1648160045.3554
MEM 1426.261719 1648160045.4724
MEM 1430.324219 1648160045.5888
MEM 1427.300781 1648160045.7057
MEM 1430.328125 1648160045.8224
MEM 1430.332031 1648160045.9393
MEM 1422.496094 1648160046.0566
MEM 1430.351562 1648160046.1732
MEM 1425.789062 1648160046.2902
MEM 1430.359375 1648160046.4070
MEM 1426.304688 1648160046.5240
MEM 1430.363281 1648160046.6406
MEM 1429.855469 1648160046.7579
MEM 1422.515625 1648160046.8747
MEM 1430.371094 1648160046.9996
MEM 1426.316406 1648160047.1165
MEM 1430.378906 1648160047.2334
MEM 1430.378906 1648160047.3507
MEM 1422.527344 1648160047.4677
MEM 1430.402344 1648160047.5844
MEM 1423.316406 1648160047.7014
MEM 1430.406250 1648160047.8178
MEM 1426.347656 1648160047.9362
MEM 1430.406250 1648160048.0531
MEM 1430.410156 1648160048.1700
MEM 1422.554688 1648160048.2870
MEM 1430.414062 1648160048.4036
MEM 1423.585938 1648160048.5205
MEM 1430.417969 1648160048.6368
MEM 1426.363281 1648160048.7537
MEM 1430.421875 1648160048.8707
MEM 1430.425781 1648160048.9881
MEM 1422.589844 1648160049.1050
MEM 1430.445312 1648160049.2219
MEM 1422.847656 1648160049.3389
MEM 1430.449219 1648160049.4552
MEM 1426.394531 1648160049.5722
MEM 1430.453125 1648160049.6891
MEM 1430.199219 1648160049.8060
MEM 1422.605469 1648160049.9229
MEM 1430.460938 1648160050.0409
MEM 1430.460938 1648160050.1578
MEM 1430.468750 1648160050.2748
MEM 1422.613281 1648160050.3920
MEM 1430.472656 1648160050.5087
MEM 1422.636719 1648160050.6258
MEM 1430.492188 1648160050.7427
MEM 1422.640625 1648160050.8597
MEM 1430.496094 1648160050.9765
MEM 1422.898438 1648160051.0935
MEM 1430.500000 1648160051.2099
MEM 1426.445312 1648160051.3268
MEM 1430.507812 1648160051.4436
MEM 1429.996094 1648160051.5605
MEM 1422.656250 1648160051.6773
MEM 1430.511719 1648160051.7943
MEM 1422.660156 1648160051.9114
MEM 1430.519531 1648160052.0283
MEM 1426.476562 1648160052.1452
MEM 1430.539062 1648160052.2616
MEM 1427.769531 1648160052.3785
MEM 1430.542969 1648160052.4955
MEM 1430.546875 1648160052.6124
MEM 1422.691406 1648160052.7293
MEM 1430.550781 1648160052.8462
MEM 1422.953125 1648160052.9631
MEM 1430.554688 1648160053.0796
MEM 1426.500000 1648160053.1966
MEM 1430.558594 1648160053.3136
MEM 1430.562500 1648160053.4305
MEM 1422.710938 1648160053.5480
MEM 1430.582031 1648160053.6649
MEM 1426.011719 1648160053.7830
MEM 1430.582031 1648160053.8995
MEM 1426.527344 1648160054.0165
MEM 1430.589844 1648160054.1333
MEM 1430.078125 1648160054.2502
MEM 1422.738281 1648160054.3670
MEM 1430.597656 1648160054.4840
MEM 1423.769531 1648160054.6021
MEM 1430.605469 1648160054.7184
MEM 1426.546875 1648160054.8352
MEM 1430.609375 1648160054.9522
MEM 1430.613281 1648160055.0691
MEM 1422.773438 1648160055.1860
MEM 1430.632812 1648160055.3030
MEM 1422.777344 1648160055.4200
MEM 1430.636719 1648160055.5371
MEM 1426.582031 1648160055.6542
MEM 1430.640625 1648160055.7706
MEM 1426.585938 1648160055.8874
MEM 1430.648438 1648160056.0042
MEM 1430.648438 1648160056.1211
MEM 1422.796875 1648160056.2380
MEM 1430.652344 1648160056.3547
MEM 1426.082031 1648160056.4718
MEM 1430.656250 1648160056.5882
MEM 1426.613281 1648160056.7050
MEM 1430.675781 1648160056.8218
MEM 1430.164062 1648160056.9388
MEM 1422.824219 1648160057.0557
MEM 1430.683594 1648160057.1727
MEM 1422.828125 1648160057.2897
MEM 1430.687500 1648160057.4066
MEM 1426.632812 1648160057.5239
MEM 1430.691406 1648160057.6407
MEM 1427.667969 1648160057.7578
MEM 1430.695312 1648160057.8747
MEM 1430.699219 1648160057.9916
MEM 1422.863281 1648160058.1087
MEM 1430.718750 1648160058.2255
MEM 1426.664062 1648160058.3424
MEM 1430.722656 1648160058.4588
MEM 1426.667969 1648160058.5757
MEM 1430.730469 1648160058.6926
MEM 1430.218750 1648160058.8095
MEM 1422.878906 1648160058.9264
MEM 1430.738281 1648160059.0433
MEM 1422.882812 1648160059.1604
MEM 1430.742188 1648160059.2771
MEM 1426.683594 1648160059.3939
MEM 1430.746094 1648160059.5104
MEM 1428.253906 1648160059.6277
MEM 1422.910156 1648160059.7448
MEM 1430.769531 1648160059.8618
MEM 1422.914062 1648160059.9789
MEM 1430.773438 1648160060.0957
MEM 1426.718750 1648160060.2127
MEM 1430.777344 1648160060.3293
MEM 1428.269531 1648160060.4462
MEM 1427.417969 1648160060.5631
MEM 1430.785156 1648160060.6800
MEM 1422.933594 1648160060.7969
MEM 1430.789062 1648160060.9138
MEM 1426.750000 1648160061.0307
MEM 1430.808594 1648160061.1472
MEM 1426.753906 1648160061.2644
MEM 1430.816406 1648160061.3814
MEM 1430.816406 1648160061.4982
MEM 1422.964844 1648160061.6150
MEM 1430.824219 1648160061.7317
MEM 1430.824219 1648160061.8486
MEM 1430.828125 1648160061.9656
MEM 1422.972656 1648160062.0826
MEM 1430.828125 1648160062.1995
MEM 1426.773438 1648160062.3165
MEM 1430.832031 1648160062.4329
MEM 1426.792969 1648160062.5498
MEM 1430.851562 1648160062.6662
MEM 1428.343750 1648160062.7831
MEM 1430.859375 1648160062.9000
MEM 1430.859375 1648160063.0169
MEM 1423.011719 1648160063.1339
MEM 1430.867188 1648160063.2506
MEM 1426.812500 1648160063.3689
MEM 1430.875000 1648160063.4853
MEM 1427.589844 1648160063.6023
MEM 1427.023438 1648160063.7198
MEM 1430.878906 1648160063.8368
MEM 1423.042969 1648160063.9538
MEM 1430.902344 1648160064.0705
MEM 1426.332031 1648160064.1875
MEM 1430.906250 1648160064.3045
MEM 1426.851562 1648160064.4214
MEM 1430.910156 1648160064.5383
MEM 1430.914062 1648160064.6553
MEM 1423.058594 1648160064.7722
MEM 1430.914062 1648160064.8907
MEM 1426.859375 1648160065.0076
MEM 1430.917969 1648160065.1240
MEM 1426.863281 1648160065.2409
MEM 1430.921875 1648160065.3590
MEM 1430.941406 1648160065.4762
MEM 1423.089844 1648160065.5932
MEM 1430.945312 1648160065.7100
MEM 1426.890625 1648160065.8285
MEM 1430.953125 1648160065.9451
MEM 1428.441406 1648160066.0620
MEM 1423.101562 1648160066.1789
MEM 1430.957031 1648160066.2968
MEM 1423.105469 1648160066.4138
MEM 1430.964844 1648160066.5305
MEM 1426.906250 1648160066.6473
MEM 1430.968750 1648160066.7639
MEM 1428.214844 1648160066.8809
MEM 1430.988281 1648160066.9982
MEM 1430.992188 1648160067.1152
MEM 1423.136719 1648160067.2324
MEM 1430.996094 1648160067.3494
MEM 1426.941406 1648160067.4664
MEM 1431.000000 1648160067.5828
MEM 1427.203125 1648160067.6997
MEM 1431.003906 1648160067.8166
MEM 1431.007812 1648160067.9335
MEM 1423.156250 1648160068.0506
MEM 1431.011719 1648160068.1672
MEM 1426.460938 1648160068.2842
MEM 1431.031250 1648160068.4005
MEM 1426.976562 1648160068.5175
MEM 1431.039062 1648160068.6343
MEM 1431.039062 1648160068.7512
MEM 1423.187500 1648160068.8681
MEM 1431.046875 1648160068.9850
MEM 1423.191406 1648160069.1021
MEM 1431.050781 1648160069.2189
MEM 1426.992188 1648160069.3363
MEM 1431.054688 1648160069.4531
MEM 1430.546875 1648160069.5700
MEM 1423.218750 1648160069.6869
MEM 1431.078125 1648160069.8039
MEM 1423.222656 1648160069.9208
MEM 1431.082031 1648160070.0377
MEM 1427.027344 1648160070.1553
MEM 1431.085938 1648160070.2717
MEM 1428.062500 1648160070.3886
MEM 1431.089844 1648160070.5059
MEM 1431.089844 1648160070.6229
MEM 1423.238281 1648160070.7397
MEM 1431.093750 1648160070.8566
MEM 1426.781250 1648160070.9736
MEM 1431.101562 1648160071.0916
MEM 1427.574219 1648160071.2085
MEM 1431.121094 1648160071.3257
MEM 1431.121094 1648160071.4423
MEM 1423.273438 1648160071.5601
MEM 1431.128906 1648160071.6771
MEM 1427.074219 1648160071.7941
MEM 1431.136719 1648160071.9107
MEM 1427.082031 1648160072.0277
MEM 1431.140625 1648160072.1446
MEM 1431.144531 1648160072.2615
MEM 1423.289062 1648160072.3784
MEM 1431.148438 1648160072.4952
MEM 1424.292969 1648160072.6125
MEM 1431.167969 1648160072.7289
MEM 1427.113281 1648160072.8459
MEM 1431.171875 1648160072.9627
MEM 1431.175781 1648160073.0800
MEM 1423.320312 1648160073.1969
MEM 1431.175781 1648160073.3139
MEM 1423.324219 1648160073.4310
MEM 1431.179688 1648160073.5477
MEM 1427.125000 1648160073.6646
MEM 1431.187500 1648160073.7811
MEM 1430.675781 1648160073.8980
MEM 1423.335938 1648160074.0149
MEM 1431.210938 1648160074.1318
MEM 1423.355469 1648160074.2489
MEM 1431.214844 1648160074.3659
MEM 1427.156250 1648160074.4832
MEM 1431.218750 1648160074.5995
MEM 1427.164062 1648160074.7163
MEM 1431.222656 1648160074.8333
MEM 1431.226562 1648160074.9506
MEM 1423.375000 1648160075.0676
MEM 1431.230469 1648160075.1843
MEM 1426.664062 1648160075.3012
MEM 1431.234375 1648160075.4175
MEM 1427.179688 1648160075.5345
MEM 1431.253906 1648160075.6512
MEM 1431.257812 1648160075.7682
MEM 1423.406250 1648160075.8852
MEM 1431.261719 1648160076.0033
MEM 1426.695312 1648160076.1205
MEM 1431.265625 1648160076.2368
MEM 1424.441406 1648160076.3505
MEM 1431.273438 1648160076.4685
MEM 1427.214844 1648160076.5853
MEM 1431.277344 1648160076.7021
MEM 1431.281250 1648160076.8206
MEM 1423.425781 1648160076.9374
MEM 1431.285156 1648160077.0539
MEM 1423.699219 1648160077.1708
MEM 1431.304688 1648160077.2872
MEM 1427.250000 1648160077.4040
MEM 1431.308594 1648160077.5207
MEM 1430.796875 1648160077.6375
MEM 1423.460938 1648160077.7544
MEM 1431.316406 1648160077.8713
MEM 1423.464844 1648160077.9883
MEM 1431.320312 1648160078.1051
MEM 1427.265625 1648160078.2220
MEM 1431.324219 1648160078.3388
MEM 1428.558594 1648160078.4556
MEM 1423.476562 1648160078.5731
MEM 1431.347656 1648160078.6901
MEM 1423.496094 1648160078.8070
MEM 1431.351562 1648160078.9239
MEM 1427.292969 1648160079.0407
MEM 1431.355469 1648160079.1571
MEM 1427.296875 1648160079.2744
MEM 1431.359375 1648160079.3912
MEM 1431.363281 1648160079.5085
MEM 1423.507812 1648160079.6254
MEM 1431.367188 1648160079.7435
MEM 1427.312500 1648160079.8606
MEM 1431.375000 1648160079.9770
MEM 1431.378906 1648160080.0913
MEM 1431.394531 1648160080.2112
MEM 1428.886719 1648160080.3316
MEM 1431.398438 1648160080.4512
MEM 1428.890625 1648160080.5718
MEM 1431.402344 1648160080.6913
MEM 1431.148438 1648160080.8118
MEM 1431.410156 1648160080.9320
MEM 1431.410156 1648160081.0525
MEM 1423.558594 1648160081.1723
MEM 1431.417969 1648160081.2927
MEM 1423.562500 1648160081.4126
MEM 1431.421875 1648160081.5330
MEM 1423.566406 1648160081.6530
MEM 1431.437500 1648160081.7732
MEM 1423.585938 1648160081.8929
MEM 1431.441406 1648160082.0130
MEM 1423.589844 1648160082.1325
MEM 1431.445312 1648160082.2525
MEM 1423.593750 1648160082.3723
MEM 1431.453125 1648160082.4938
MEM 1423.597656 1648160082.6138
MEM 1431.457031 1648160082.7338
MEM 1424.890625 1648160082.8542
MEM 1431.460938 1648160082.9738
MEM 1426.894531 1648160083.0934
MEM 1431.464844 1648160083.2128
MEM 1426.914062 1648160083.3330
MEM 1431.484375 1648160083.4525
MEM 1426.917969 1648160083.5721
MEM 1431.492188 1648160083.6915
MEM 1426.921875 1648160083.8113
MEM 1431.496094 1648160083.9322
MEM 1423.644531 1648160084.0536
MEM 1431.500000 1648160084.1737
MEM 1424.417969 1648160084.2937
MEM 1431.503906 1648160084.4135
MEM 1426.937500 1648160084.5332
MEM 1431.507812 1648160084.6527
MEM 1426.941406 1648160084.7722
MEM 1431.515625 1648160084.8917
MEM 1426.945312 1648160085.0113
MEM 1431.519531 1648160085.1324
MEM 1426.968750 1648160085.2521
MEM 1431.539062 1648160085.3714
MEM 1426.972656 1648160085.4909
MEM 1431.542969 1648160085.6103
MEM 1426.976562 1648160085.7304
MEM 1431.546875 1648160085.8497
MEM 1426.980469 1648160085.9693
MEM 1431.554688 1648160086.0886
MEM 1426.984375 1648160086.2081
MEM 1431.558594 1648160086.3274
MEM 1426.992188 1648160086.4470
MEM 1431.562500 1648160086.5666
MEM 1426.996094 1648160086.6864
MEM 1431.566406 1648160086.8060
MEM 1425.000000 1648160086.9259
MEM 1431.570312 1648160087.0456
MEM 1424.746094 1648160087.1658
MEM 1431.578125 1648160087.2855
MEM 1425.007812 1648160087.4051
MEM 1431.582031 1648160087.5248
MEM 1427.011719 1648160087.6443
MEM 1431.582031 1648160087.7639
MEM 1427.011719 1648160087.8836
