CMDLINE /usr/bin/python aplc.py
MEM 9135.640625 1554338773.7304
MEM 9135.640625 1554338773.8438
MEM 9135.640625 1554338773.9567
MEM 9135.640625 1554338774.0684
MEM 9135.640625 1554338774.1812
MEM 9135.640625 1554338774.2944
MEM 9135.640625 1554338774.4066
MEM 9135.640625 1554338774.5187
MEM 9135.640625 1554338774.6311
MEM 9135.640625 1554338774.7438
MEM 9135.640625 1554338774.8571
MEM 9135.640625 1554338774.9700
MEM 9135.640625 1554338775.0830
MEM 9135.640625 1554338775.1960
MEM 9135.640625 1554338775.3083
MEM 9135.640625 1554338775.4193
MEM 9135.640625 1554338775.5320
MEM 9135.640625 1554338775.6448
MEM 9135.640625 1554338775.7576
MEM 9135.640625 1554338775.8706
MEM 9135.640625 1554338775.9843
MEM 9135.640625 1554338776.0968
MEM 9135.640625 1554338776.2098
MEM 9135.640625 1554338776.3229
MEM 9135.640625 1554338776.4358
MEM 9135.640625 1554338776.5487
MEM 9135.640625 1554338776.6607
MEM 9135.640625 1554338776.7720
MEM 9135.640625 1554338776.8845
MEM 9135.640625 1554338776.9970
MEM 9135.640625 1554338777.1096
MEM 9135.640625 1554338777.2222
MEM 9135.640625 1554338777.3352
MEM 9135.640625 1554338777.4484
MEM 9135.640625 1554338777.5612
MEM 9135.640625 1554338777.6742
MEM 9135.640625 1554338777.7871
MEM 9135.640625 1554338777.9000
MEM 9135.640625 1554338778.0121
MEM 9135.640625 1554338778.1248
MEM 9135.640625 1554338778.2381
MEM 9135.640625 1554338778.3511
MEM 9135.640625 1554338778.4645
MEM 9135.640625 1554338778.5775
MEM 9135.640625 1554338778.6905
MEM 9135.640625 1554338778.8030
MEM 9135.640625 1554338778.9157
MEM 9135.640625 1554338779.0285
MEM 9135.640625 1554338779.1398
MEM 9135.640625 1554338779.2512
MEM 9135.640625 1554338779.3635
MEM 9135.640625 1554338779.4764
MEM 9135.640625 1554338779.5890
MEM 9135.640625 1554338779.7019
MEM 9135.640625 1554338779.8146
MEM 9135.640625 1554338779.9275
MEM 9135.640625 1554338780.0402
MEM 9135.640625 1554338780.1527
MEM 9135.640625 1554338780.2661
MEM 9135.640625 1554338780.3790
MEM 9135.640625 1554338780.4914
MEM 9135.640625 1554338780.6035
MEM 9135.640625 1554338780.7161
MEM 9135.640625 1554338780.8288
MEM 9135.640625 1554338780.9415
MEM 9135.640625 1554338781.0547
MEM 9135.640625 1554338781.1669
MEM 9135.640625 1554338781.2793
MEM 9135.640625 1554338781.3922
MEM 9135.640625 1554338781.5049
MEM 9135.640625 1554338781.6176
MEM 9135.640625 1554338781.7302
MEM 9135.640625 1554338781.8422
MEM 9135.640625 1554338781.9548
MEM 9135.640625 1554338782.0677
MEM 9135.640625 1554338782.1803
MEM 9135.640625 1554338782.2929
MEM 9135.640625 1554338782.4058
MEM 9135.640625 1554338782.5185
MEM 9135.640625 1554338782.6313
MEM 9135.640625 1554338782.7442
MEM 9135.640625 1554338782.8567
MEM 9135.640625 1554338782.9678
MEM 9135.640625 1554338783.0799
MEM 9135.640625 1554338783.1925
MEM 9135.640625 1554338783.3056
MEM 9135.640625 1554338783.4171
MEM 9135.640625 1554338783.5296
MEM 9135.640625 1554338783.6412
MEM 9135.640625 1554338783.7536
MEM 9135.640625 1554338783.8661
MEM 9135.640625 1554338783.9790
MEM 9135.640625 1554338784.0916
MEM 9135.640625 1554338784.2026
MEM 9135.640625 1554338784.3153
MEM 9135.640625 1554338784.4281
MEM 9135.640625 1554338784.5403
MEM 9135.640625 1554338784.6534
MEM 9135.640625 1554338784.7663
MEM 9135.640625 1554338784.8794
MEM 9135.640625 1554338784.9923
MEM 9135.640625 1554338785.1051
MEM 9135.640625 1554338785.2182
MEM 9135.640625 1554338785.3314
MEM 9135.640625 1554338785.4430
MEM 9135.640625 1554338785.5546
MEM 9135.640625 1554338785.6674
MEM 9135.640625 1554338785.7798
MEM 9135.640625 1554338785.8924
MEM 9135.640625 1554338786.0043
MEM 9135.640625 1554338786.1163
MEM 9135.640625 1554338786.2287
MEM 9135.640625 1554338786.3411
MEM 9135.640625 1554338786.4536
MEM 9135.640625 1554338786.5642
MEM 9135.640625 1554338786.6763
MEM 9135.640625 1554338786.7887
MEM 9135.640625 1554338786.9007
MEM 9135.640625 1554338787.0129
MEM 9135.640625 1554338787.1252
MEM 9135.640625 1554338787.2375
MEM 9135.640625 1554338787.3489
MEM 9135.640625 1554338787.4605
MEM 9135.640625 1554338787.5725
MEM 9135.640625 1554338787.6827
MEM 9135.640625 1554338787.7947
MEM 9135.640625 1554338787.9065
MEM 9135.640625 1554338788.0184
MEM 9135.640625 1554338788.1301
MEM 9135.640625 1554338788.2428
MEM 9135.640625 1554338788.3540
MEM 9135.640625 1554338788.4658
MEM 9135.640625 1554338788.5782
MEM 9135.640625 1554338788.6905
MEM 9135.640625 1554338788.8011
MEM 9135.640625 1554338788.9136
MEM 9135.640625 1554338789.0262
MEM 9135.640625 1554338789.1390
MEM 9135.640625 1554338789.2514
MEM 9135.640625 1554338789.3645
MEM 9135.640625 1554338789.4772
MEM 9135.640625 1554338789.5897
MEM 9135.640625 1554338789.7011
MEM 9135.640625 1554338789.8138
MEM 9135.640625 1554338789.9253
MEM 9135.640625 1554338790.0376
MEM 9135.640625 1554338790.1503
MEM 9135.640625 1554338790.2628
MEM 9135.640625 1554338790.3755
MEM 9135.640625 1554338790.4882
MEM 9135.640625 1554338790.6001
MEM 9135.640625 1554338790.7117
MEM 9135.640625 1554338790.8239
MEM 9135.640625 1554338790.9365
MEM 9135.640625 1554338791.0489
MEM 9135.640625 1554338791.1612
MEM 9135.640625 1554338791.2742
MEM 9135.640625 1554338791.3868
MEM 9135.640625 1554338791.4994
MEM 9135.640625 1554338791.6121
MEM 9135.640625 1554338791.7236
MEM 9135.640625 1554338791.8358
MEM 9135.640625 1554338791.9480
MEM 9135.640625 1554338792.0594
MEM 9135.640625 1554338792.1717
MEM 9135.640625 1554338792.2841
MEM 9135.640625 1554338792.3964
MEM 9135.640625 1554338792.5087
MEM 9135.640625 1554338792.6205
MEM 9135.640625 1554338792.7325
MEM 9135.640625 1554338792.8444
MEM 9135.640625 1554338792.9566
MEM 9135.640625 1554338793.0672
MEM 9135.640625 1554338793.1791
MEM 9135.640625 1554338793.2917
MEM 9135.640625 1554338793.4042
MEM 9135.640625 1554338793.5170
MEM 9135.640625 1554338793.6282
MEM 9135.640625 1554338793.7405
MEM 9135.640625 1554338793.8533
MEM 9135.640625 1554338793.9657
MEM 9135.640625 1554338794.0766
MEM 9135.640625 1554338794.1889
MEM 9135.640625 1554338794.3010
MEM 9135.640625 1554338794.4133
MEM 9135.640625 1554338794.5246
MEM 9135.640625 1554338794.6371
MEM 9135.640625 1554338794.7492
MEM 9135.640625 1554338794.8613
MEM 9135.640625 1554338794.9735
MEM 9135.640625 1554338795.0844
MEM 9135.640625 1554338795.1969
MEM 9135.640625 1554338795.3089
MEM 9135.640625 1554338795.4202
MEM 9135.640625 1554338795.5324
MEM 9135.640625 1554338795.6447
MEM 9135.640625 1554338795.7573
MEM 9135.640625 1554338795.8697
MEM 9135.640625 1554338795.9818
MEM 9135.640625 1554338796.0926
MEM 9135.640625 1554338796.2050
MEM 9135.640625 1554338796.3165
MEM 9135.640625 1554338796.4290
MEM 9135.640625 1554338796.5410
MEM 9135.640625 1554338796.6531
MEM 9135.640625 1554338796.7654
MEM 9135.640625 1554338796.8777
MEM 9135.640625 1554338796.9888
MEM 9135.640625 1554338797.1006
MEM 9135.640625 1554338797.2122
MEM 9135.640625 1554338797.3242
MEM 9135.640625 1554338797.4366
MEM 9135.640625 1554338797.5486
MEM 9135.640625 1554338797.6604
MEM 9135.640625 1554338797.7722
MEM 9135.640625 1554338797.8833
MEM 9135.640625 1554338797.9949
MEM 9135.640625 1554338798.1068
MEM 9135.640625 1554338798.2189
MEM 9135.640625 1554338798.3310
MEM 9135.640625 1554338798.4429
MEM 9135.640625 1554338798.5549
MEM 9135.640625 1554338798.6668
MEM 9135.640625 1554338798.7777
MEM 9135.640625 1554338798.8891
MEM 9135.640625 1554338799.0011
MEM 9135.640625 1554338799.1128
MEM 9135.640625 1554338799.2249
MEM 9135.640625 1554338799.3372
MEM 9135.640625 1554338799.4493
MEM 9135.640625 1554338799.5615
MEM 9135.640625 1554338799.6725
MEM 9135.640625 1554338799.7841
MEM 9135.640625 1554338799.8958
MEM 9135.640625 1554338800.0080
MEM 9135.640625 1554338800.1196
MEM 9135.640625 1554338800.2316
MEM 9135.640625 1554338800.3439
MEM 9135.640625 1554338800.4562
MEM 9135.640625 1554338800.5678
MEM 9135.640625 1554338800.6796
MEM 9135.640625 1554338800.7915
MEM 9135.640625 1554338800.9034
MEM 9135.640625 1554338801.0153
MEM 9135.640625 1554338801.1273
MEM 9135.640625 1554338801.2386
MEM 9135.640625 1554338801.3500
MEM 9135.640625 1554338801.4611
MEM 9135.640625 1554338801.5731
MEM 9135.640625 1554338801.6852
MEM 9135.640625 1554338801.7973
MEM 9135.640625 1554338801.9094
MEM 9135.640625 1554338802.0203
MEM 9135.640625 1554338802.1310
MEM 9135.640625 1554338802.2425
MEM 9135.640625 1554338802.3539
MEM 9135.640625 1554338802.4623
MEM 9135.640625 1554338802.5739
MEM 9135.640625 1554338802.6856
MEM 9135.640625 1554338802.7969
MEM 9135.640625 1554338802.9087
MEM 9135.640625 1554338803.0200
MEM 9135.640625 1554338803.1320
MEM 9135.640625 1554338803.2436
MEM 9135.640625 1554338803.3554
MEM 9135.640625 1554338803.4663
MEM 9135.640625 1554338803.5778
MEM 9135.640625 1554338803.6898
MEM 9135.640625 1554338803.8009
MEM 9135.640625 1554338803.9124
MEM 9135.640625 1554338804.0239
MEM 9135.640625 1554338804.1351
MEM 9135.640625 1554338804.2464
MEM 9135.640625 1554338804.3580
MEM 9135.640625 1554338804.4687
MEM 9135.640625 1554338804.5802
MEM 9135.640625 1554338804.6916
MEM 9135.640625 1554338804.8028
MEM 9135.640625 1554338804.9148
MEM 9135.640625 1554338805.0263
MEM 9135.640625 1554338805.1380
MEM 9135.640625 1554338805.2486
MEM 9135.640625 1554338805.3597
MEM 9135.640625 1554338805.4706
MEM 9135.640625 1554338805.5822
MEM 9135.640625 1554338805.6941
MEM 9135.640625 1554338805.8055
MEM 9135.640625 1554338805.9166
MEM 9135.640625 1554338806.0280
MEM 9135.640625 1554338806.1394
MEM 9135.640625 1554338806.2506
MEM 9135.640625 1554338806.3625
MEM 9135.640625 1554338806.4739
MEM 9135.640625 1554338806.5850
MEM 9135.640625 1554338806.6960
MEM 9135.640625 1554338806.8075
MEM 9135.640625 1554338806.9188
MEM 9135.640625 1554338807.0305
MEM 9135.640625 1554338807.1421
MEM 9135.640625 1554338807.2533
MEM 9135.640625 1554338807.3637
MEM 9135.640625 1554338807.4752
MEM 9135.640625 1554338807.5864
MEM 9135.640625 1554338807.6978
MEM 9135.640625 1554338807.8093
MEM 9135.640625 1554338807.9202
MEM 9135.640625 1554338808.0315
MEM 9135.640625 1554338808.1430
MEM 9135.640625 1554338808.2543
MEM 9135.640625 1554338808.3656
MEM 9135.640625 1554338808.4770
MEM 9135.640625 1554338808.5876
MEM 9135.640625 1554338808.6989
MEM 9135.640625 1554338808.8103
MEM 9135.640625 1554338808.9215
MEM 9135.640625 1554338809.0327
MEM 9135.640625 1554338809.1435
MEM 9135.640625 1554338809.2549
MEM 9135.640625 1554338809.3663
MEM 9135.640625 1554338809.4776
MEM 9135.640625 1554338809.5888
MEM 9135.640625 1554338809.7002
MEM 9135.640625 1554338809.8104
MEM 9135.640625 1554338809.9217
MEM 9135.640625 1554338810.0328
MEM 9135.640625 1554338810.1438
MEM 9135.640625 1554338810.2552
MEM 9135.640625 1554338810.3655
MEM 9135.640625 1554338810.4766
MEM 9135.640625 1554338810.5878
MEM 9135.640625 1554338810.6991
MEM 9135.640625 1554338810.8102
MEM 9135.640625 1554338810.9205
MEM 9135.640625 1554338811.0316
MEM 9135.640625 1554338811.1426
MEM 9135.640625 1554338811.2536
MEM 9135.640625 1554338811.3648
MEM 9135.640625 1554338811.4757
MEM 9135.640625 1554338811.5870
MEM 9135.640625 1554338811.6983
MEM 9135.640625 1554338811.8095
MEM 9135.640625 1554338811.9206
MEM 9135.640625 1554338812.0316
MEM 9135.640625 1554338812.1427
MEM 9135.640625 1554338812.2538
MEM 9135.640625 1554338812.3651
MEM 9135.640625 1554338812.4762
MEM 9135.640625 1554338812.5871
MEM 9135.640625 1554338812.6982
MEM 9135.640625 1554338812.8093
MEM 9135.640625 1554338812.9202
MEM 9135.640625 1554338813.0315
MEM 9135.640625 1554338813.1426
MEM 9135.640625 1554338813.2539
MEM 9135.640625 1554338813.3645
MEM 9135.640625 1554338813.4756
MEM 9135.640625 1554338813.5868
MEM 9135.640625 1554338813.6982
MEM 9135.640625 1554338813.8088
MEM 9135.640625 1554338813.9202
MEM 9135.640625 1554338814.0313
MEM 9135.640625 1554338814.1424
MEM 9135.640625 1554338814.2530
MEM 9135.640625 1554338814.3641
MEM 9135.640625 1554338814.4753
MEM 9135.640625 1554338814.5860
MEM 9135.640625 1554338814.6969
MEM 9135.640625 1554338814.8081
MEM 9135.640625 1554338814.9189
MEM 9135.640625 1554338815.0293
MEM 9135.640625 1554338815.1405
MEM 9135.640625 1554338815.2510
MEM 9135.640625 1554338815.3614
MEM 9135.640625 1554338815.4725
MEM 9135.640625 1554338815.5835
MEM 9135.640625 1554338815.6943
MEM 9135.640625 1554338815.8055
MEM 9135.640625 1554338815.9165
MEM 9135.640625 1554338816.0271
MEM 9135.640625 1554338816.1377
MEM 9135.640625 1554338816.2487
MEM 9135.640625 1554338816.3589
MEM 9135.640625 1554338816.4694
MEM 9135.640625 1554338816.5805
MEM 9135.640625 1554338816.6906
MEM 9135.640625 1554338816.8013
MEM 9135.640625 1554338816.9116
MEM 9135.640625 1554338817.0222
MEM 9135.640625 1554338817.1327
MEM 9135.640625 1554338817.2432
MEM 9135.640625 1554338817.3537
MEM 9135.640625 1554338817.4641
MEM 9135.640625 1554338817.5744
MEM 9135.640625 1554338817.6849
MEM 9135.640625 1554338817.7953
MEM 9135.640625 1554338817.9056
MEM 9135.640625 1554338818.0158
MEM 9135.640625 1554338818.1257
MEM 9135.640625 1554338818.2348
MEM 9135.640625 1554338818.3443
MEM 9135.640625 1554338818.4538
MEM 9135.640625 1554338818.5630
MEM 9135.640625 1554338818.6719
MEM 9135.640625 1554338818.7809
MEM 9135.640625 1554338818.8896
MEM 9135.640625 1554338818.9984
MEM 9135.640625 1554338819.1072
MEM 9135.640625 1554338819.2160
MEM 9135.640625 1554338819.3249
MEM 9135.640625 1554338819.4347
MEM 9135.640625 1554338819.5409
MEM 9135.640625 1554338819.6479
MEM 9135.640625 1554338819.7538
MEM 9135.640625 1554338819.8596
MEM 9135.640625 1554338819.9655
MEM 9135.640625 1554338820.0743
MEM 9135.640625 1554338820.1804
MEM 9135.640625 1554338820.2862
MEM 9135.640625 1554338820.3922
MEM 9135.640625 1554338820.4991
MEM 9135.640625 1554338820.6053
MEM 9135.640625 1554338820.7114
MEM 9135.640625 1554338820.8172
MEM 9135.640625 1554338820.9232
MEM 9135.640625 1554338821.0296
MEM 9135.640625 1554338821.1355
MEM 9135.640625 1554338821.2414
MEM 9135.640625 1554338821.3473
MEM 9135.640625 1554338821.4531
MEM 9135.640625 1554338821.5646
MEM 9135.640625 1554338821.6763
MEM 9135.640625 1554338821.7889
MEM 9135.640625 1554338821.9016
MEM 9135.640625 1554338822.0146
MEM 9135.640625 1554338822.1269
MEM 9135.640625 1554338822.2395
MEM 9135.640625 1554338822.3517
MEM 9135.640625 1554338822.4644
MEM 9135.640625 1554338822.5767
MEM 9135.640625 1554338822.6893
MEM 9135.640625 1554338822.8017
MEM 9135.640625 1554338822.9144
MEM 9135.640625 1554338823.0274
MEM 9135.640625 1554338823.1409
MEM 9135.640625 1554338823.2543
MEM 9135.640625 1554338823.3679
MEM 9135.640625 1554338823.4814
MEM 9135.640625 1554338823.5949
MEM 9135.640625 1554338823.7084
MEM 9135.640625 1554338823.8220
MEM 9135.640625 1554338823.9355
MEM 9135.640625 1554338824.0489
MEM 9135.640625 1554338824.1624
MEM 9135.640625 1554338824.2758
MEM 9135.640625 1554338824.3888
MEM 9135.640625 1554338824.5015
MEM 9135.640625 1554338824.6137
MEM 9135.640625 1554338824.7264
MEM 9135.640625 1554338824.8398
MEM 9135.640625 1554338824.9528
MEM 9135.640625 1554338825.0655
MEM 9135.640625 1554338825.1784
MEM 9135.640625 1554338825.2912
MEM 9135.640625 1554338825.4042
MEM 9135.640625 1554338825.5174
MEM 9135.640625 1554338825.6307
MEM 9135.640625 1554338825.7439
MEM 9135.640625 1554338825.8572
MEM 9135.640625 1554338825.9705
MEM 9135.640625 1554338826.0838
MEM 9135.640625 1554338826.1967
MEM 9135.640625 1554338826.3097
MEM 9135.640625 1554338826.4228
MEM 9135.640625 1554338826.5364
MEM 9135.640625 1554338826.6495
MEM 9135.640625 1554338826.7628
MEM 9135.640625 1554338826.8762
MEM 9135.640625 1554338826.9893
MEM 9135.640625 1554338827.1023
MEM 9135.640625 1554338827.2154
MEM 9135.640625 1554338827.3283
MEM 9135.640625 1554338827.4413
MEM 9135.640625 1554338827.5534
MEM 9135.640625 1554338827.6661
MEM 9135.640625 1554338827.7793
MEM 9135.640625 1554338827.8927
MEM 9135.640625 1554338828.0060
MEM 9135.640625 1554338828.1192
MEM 9135.640625 1554338828.2329
MEM 9135.640625 1554338828.3462
MEM 9135.640625 1554338828.4590
MEM 9135.640625 1554338828.5724
MEM 9135.640625 1554338828.6855
MEM 9135.640625 1554338828.7990
MEM 9135.640625 1554338828.9121
MEM 9135.640625 1554338829.0253
MEM 9135.640625 1554338829.1387
MEM 9135.640625 1554338829.2523
MEM 9135.640625 1554338829.3658
MEM 9135.640625 1554338829.4791
MEM 9135.640625 1554338829.5921
MEM 9135.640625 1554338829.7048
MEM 9135.640625 1554338829.8175
MEM 9135.640625 1554338829.9307
MEM 9135.640625 1554338830.0433
MEM 9135.640625 1554338830.1566
MEM 9135.640625 1554338830.2701
MEM 9135.640625 1554338830.3833
MEM 9135.640625 1554338830.4960
MEM 9135.640625 1554338830.6085
MEM 9135.640625 1554338830.7212
MEM 9135.640625 1554338830.8345
MEM 9135.640625 1554338830.9481
MEM 9135.640625 1554338831.0613
MEM 9135.640625 1554338831.1746
MEM 9135.640625 1554338831.2877
MEM 9135.640625 1554338831.4007
MEM 9135.640625 1554338831.5141
MEM 9135.640625 1554338831.6277
MEM 9135.640625 1554338831.7411
MEM 9135.640625 1554338831.8546
MEM 9135.640625 1554338831.9679
MEM 9135.640625 1554338832.0801
MEM 9135.640625 1554338832.1921
MEM 9135.640625 1554338832.3051
MEM 9135.640625 1554338832.4188
MEM 9135.640625 1554338832.5322
MEM 9135.640625 1554338832.6450
MEM 9135.640625 1554338832.7582
MEM 9135.640625 1554338832.8716
MEM 9135.640625 1554338832.9852
MEM 9135.640625 1554338833.0986
MEM 9135.640625 1554338833.2121
MEM 9135.640625 1554338833.3254
MEM 9135.640625 1554338833.4384
MEM 9135.640625 1554338833.5509
MEM 9135.640625 1554338833.6637
MEM 9135.640625 1554338833.7764
MEM 9135.640625 1554338833.8895
MEM 9135.640625 1554338834.0025
MEM 9135.640625 1554338834.1155
MEM 9135.640625 1554338834.2286
MEM 9135.640625 1554338834.3415
MEM 9135.640625 1554338834.4544
MEM 9135.640625 1554338834.5670
MEM 9135.640625 1554338834.6801
MEM 9135.640625 1554338834.7932
MEM 9135.640625 1554338834.9056
MEM 9135.640625 1554338835.0188
MEM 9135.640625 1554338835.1322
MEM 9135.640625 1554338835.2455
MEM 9135.640625 1554338835.3592
MEM 9135.640625 1554338835.4712
MEM 9135.640625 1554338835.5850
MEM 9135.640625 1554338835.6982
MEM 9135.640625 1554338835.8112
MEM 9135.640625 1554338835.9243
MEM 9135.640625 1554338836.0377
MEM 9135.640625 1554338836.1510
MEM 9135.640625 1554338836.2642
MEM 9135.640625 1554338836.3756
MEM 9135.640625 1554338836.4890
MEM 9135.640625 1554338836.6024
MEM 9135.640625 1554338836.7149
MEM 9135.640625 1554338836.8274
MEM 9135.640625 1554338836.9399
MEM 9135.640625 1554338837.0533
MEM 9135.640625 1554338837.1668
MEM 9135.640625 1554338837.2800
MEM 9135.640625 1554338837.3932
MEM 9135.640625 1554338837.5067
MEM 9135.640625 1554338837.6202
MEM 9135.640625 1554338837.7334
MEM 9135.640625 1554338837.8466
MEM 9135.640625 1554338837.9600
MEM 9135.640625 1554338838.0729
MEM 9135.640625 1554338838.1855
MEM 9135.640625 1554338838.2987
MEM 9135.640625 1554338838.4114
MEM 9135.640625 1554338838.5244
MEM 9135.640625 1554338838.6379
MEM 9135.640625 1554338838.7513
MEM 9135.640625 1554338838.8643
MEM 9135.640625 1554338838.9772
MEM 9135.640625 1554338839.0896
MEM 9135.640625 1554338839.2011
MEM 9135.640625 1554338839.3137
MEM 9135.640625 1554338839.4269
MEM 9135.640625 1554338839.5398
MEM 9135.640625 1554338839.6529
MEM 9135.640625 1554338839.7658
MEM 9135.640625 1554338839.8790
MEM 9135.640625 1554338839.9927
MEM 9135.640625 1554338840.1056
MEM 9135.640625 1554338840.2186
MEM 9135.640625 1554338840.3321
MEM 9135.640625 1554338840.4450
MEM 9135.640625 1554338840.5571
MEM 9135.640625 1554338840.6702
MEM 9135.640625 1554338840.7836
MEM 9135.640625 1554338840.8970
MEM 9135.640625 1554338841.0099
MEM 9135.640625 1554338841.1229
MEM 9135.640625 1554338841.2361
MEM 9135.640625 1554338841.3486
MEM 9135.640625 1554338841.4611
MEM 9135.640625 1554338841.5736
MEM 9135.640625 1554338841.6866
MEM 9135.640625 1554338841.7997
MEM 9135.640625 1554338841.9121
MEM 9135.640625 1554338842.0249
MEM 9135.640625 1554338842.1379
MEM 9135.640625 1554338842.2507
MEM 9135.640625 1554338842.3638
MEM 9135.640625 1554338842.4760
MEM 9135.640625 1554338842.5890
MEM 9135.640625 1554338842.7018
MEM 9135.640625 1554338842.8139
MEM 9135.640625 1554338842.9256
MEM 9135.640625 1554338843.0384
MEM 9135.640625 1554338843.1490
MEM 9135.640625 1554338843.2617
MEM 9135.640625 1554338843.3746
MEM 9135.640625 1554338843.4874
MEM 9135.640625 1554338843.6002
MEM 9135.640625 1554338843.7130
MEM 9135.640625 1554338843.8255
MEM 9135.640625 1554338843.9382
MEM 9135.640625 1554338844.0512
MEM 9135.640625 1554338844.1644
MEM 9135.640625 1554338844.2772
