CMDLINE python do_luvoir_AWS_BW10_small.py
MEM 2182.832031 1557947035.2224
MEM 2182.832031 1557947035.3354
MEM 2182.832031 1557947035.4494
MEM 2182.832031 1557947035.5649
MEM 2182.832031 1557947035.6795
MEM 2182.832031 1557947035.7950
MEM 2182.832031 1557947035.9092
MEM 2182.832031 1557947036.0225
MEM 2152.546875 1557947036.1358
MEM 2152.546875 1557947036.2491
MEM 2152.546875 1557947036.3623
MEM 2152.546875 1557947036.4763
MEM 2160.800781 1557947036.5917
MEM 2167.546875 1557947036.7060
MEM 2167.546875 1557947036.8214
MEM 2174.945312 1557947036.9365
MEM 2182.832031 1557947037.0507
MEM 2182.832031 1557947037.1641
MEM 2182.832031 1557947037.2774
MEM 2182.832031 1557947037.3906
MEM 2182.832031 1557947037.5036
MEM 2182.832031 1557947037.6179
MEM 2182.832031 1557947037.7320
MEM 2182.832031 1557947037.8477
MEM 2182.832031 1557947037.9638
MEM 2182.832031 1557947038.0781
MEM 2182.832031 1557947038.1913
MEM 2152.546875 1557947038.3046
MEM 2152.546875 1557947038.4178
MEM 2152.546875 1557947038.5310
MEM 2152.546875 1557947038.6453
MEM 2158.800781 1557947038.7596
MEM 2167.546875 1557947038.8734
MEM 2167.546875 1557947038.9885
MEM 2174.832031 1557947039.1035
MEM 2182.832031 1557947039.2174
MEM 2182.832031 1557947039.3305
MEM 2182.832031 1557947039.4440
MEM 2182.832031 1557947039.5569
MEM 2182.832031 1557947039.6700
MEM 2182.832031 1557947039.7843
MEM 2182.832031 1557947039.8986
MEM 2182.832031 1557947040.0145
MEM 2182.832031 1557947040.1300
MEM 2182.832031 1557947040.2443
MEM 2182.832031 1557947040.3576
MEM 2152.546875 1557947040.4709
MEM 2152.546875 1557947040.5842
MEM 2152.546875 1557947040.6974
MEM 2152.546875 1557947040.8115
MEM 2160.800781 1557947040.9268
MEM 2167.546875 1557947041.0410
MEM 2167.546875 1557947041.1563
MEM 2174.832031 1557947041.2711
MEM 2182.832031 1557947041.3849
MEM 2182.832031 1557947041.4983
MEM 2182.832031 1557947041.6113
MEM 2182.832031 1557947041.7242
MEM 2182.832031 1557947041.8375
MEM 2182.832031 1557947041.9518
MEM 2182.832031 1557947042.0662
MEM 2182.832031 1557947042.1808
MEM 2182.832031 1557947042.2963
MEM 2182.832031 1557947042.4106
MEM 2182.832031 1557947042.5239
MEM 2152.546875 1557947042.6372
MEM 2152.546875 1557947042.7505
MEM 2152.546875 1557947042.8637
MEM 2152.546875 1557947042.9779
MEM 2158.800781 1557947043.0931
MEM 2167.546875 1557947043.2069
MEM 2167.546875 1557947043.3220
MEM 2174.832031 1557947043.4372
MEM 2182.832031 1557947043.5510
MEM 2182.789062 1557947043.6642
MEM 2182.832031 1557947043.7774
MEM 2182.832031 1557947043.8905
MEM 2182.832031 1557947044.0038
MEM 2182.832031 1557947044.1180
MEM 2182.832031 1557947044.2324
MEM 2182.832031 1557947044.3467
MEM 2182.832031 1557947044.4623
MEM 2182.832031 1557947044.5766
MEM 2182.832031 1557947044.6899
MEM 2152.546875 1557947044.8032
MEM 2152.546875 1557947044.9165
MEM 2152.546875 1557947045.0297
MEM 2152.546875 1557947045.1440
MEM 2160.800781 1557947045.2593
MEM 2167.546875 1557947045.3733
MEM 2167.546875 1557947045.4887
MEM 2174.832031 1557947045.6036
MEM 2182.832031 1557947045.7174
MEM 2182.832031 1557947045.8306
MEM 2182.832031 1557947045.9439
MEM 2182.832031 1557947046.0571
MEM 2182.832031 1557947046.1704
MEM 2182.832031 1557947046.2848
MEM 2182.832031 1557947046.3988
MEM 2182.832031 1557947046.5134
MEM 2182.832031 1557947046.6289
MEM 2182.832031 1557947046.7431
MEM 2182.832031 1557947046.8565
MEM 2152.546875 1557947046.9698
MEM 2152.546875 1557947047.0830
MEM 2152.546875 1557947047.1964
MEM 2152.546875 1557947047.3106
MEM 2160.800781 1557947047.4249
MEM 2167.546875 1557947047.5391
MEM 2167.546875 1557947047.6544
MEM 2174.832031 1557947047.7693
MEM 2182.832031 1557947047.8828
MEM 2182.832031 1557947047.9959
MEM 2182.832031 1557947048.1093
MEM 2182.832031 1557947048.2226
MEM 2182.832031 1557947048.3361
MEM 2182.832031 1557947048.4508
MEM 2182.832031 1557947048.5669
MEM 2182.832031 1557947048.6822
MEM 2182.832031 1557947048.7971
MEM 2182.832031 1557947048.9107
MEM 2152.546875 1557947049.0242
MEM 2152.546875 1557947049.1375
MEM 2152.546875 1557947049.2507
MEM 2152.546875 1557947049.3649
MEM 2152.800781 1557947049.4792
MEM 2167.546875 1557947049.5954
MEM 2167.546875 1557947049.7104
MEM 2172.832031 1557947049.8256
MEM 2182.832031 1557947049.9392
MEM 2182.832031 1557947050.0524
MEM 2182.832031 1557947050.1657
MEM 2182.832031 1557947050.2790
MEM 2182.761719 1557947050.3922
MEM 2182.832031 1557947050.5064
MEM 2182.832031 1557947050.6218
MEM 2182.832031 1557947050.7365
MEM 2182.832031 1557947050.8520
MEM 2182.832031 1557947050.9661
MEM 2182.832031 1557947051.0795
MEM 2152.546875 1557947051.1928
MEM 2152.546875 1557947051.3061
MEM 2152.546875 1557947051.4195
MEM 2152.546875 1557947051.5340
MEM 2160.800781 1557947051.6482
MEM 2167.546875 1557947051.7627
MEM 2167.546875 1557947051.8783
MEM 2174.832031 1557947051.9930
MEM 2182.832031 1557947052.1073
MEM 2182.832031 1557947052.2208
MEM 2182.832031 1557947052.3340
MEM 2182.832031 1557947052.4473
MEM 2182.832031 1557947052.5613
MEM 2182.832031 1557947052.6762
MEM 2182.832031 1557947052.7905
MEM 2182.832031 1557947052.9059
MEM 2182.832031 1557947053.0208
MEM 2182.832031 1557947053.1344
MEM 2152.546875 1557947053.2477
MEM 2152.546875 1557947053.3611
MEM 2152.546875 1557947053.4743
MEM 2152.546875 1557947053.5883
MEM 2152.546875 1557947053.7024
MEM 2164.800781 1557947053.8163
MEM 2167.546875 1557947053.9306
MEM 2167.546875 1557947054.0461
MEM 2180.832031 1557947054.1602
MEM 2182.832031 1557947054.2733
MEM 2182.828125 1557947054.3866
MEM 2182.832031 1557947054.4999
MEM 2182.832031 1557947054.6131
MEM 2182.832031 1557947054.7268
MEM 2182.832031 1557947054.8410
MEM 2182.832031 1557947054.9549
MEM 2182.832031 1557947055.0696
MEM 2182.832031 1557947055.1851
MEM 2182.832031 1557947055.2993
MEM 2182.832031 1557947055.4126
MEM 2152.546875 1557947055.5259
MEM 2152.546875 1557947055.6391
MEM 2152.546875 1557947055.7526
MEM 2152.546875 1557947055.8669
MEM 2162.800781 1557947055.9812
MEM 2167.546875 1557947056.0956
MEM 2167.546875 1557947056.2110
MEM 2174.832031 1557947056.3253
MEM 2182.832031 1557947056.4389
MEM 2182.832031 1557947056.5523
MEM 2182.832031 1557947056.6656
MEM 2182.832031 1557947056.7789
MEM 2182.832031 1557947056.8925
MEM 2182.972656 1557947057.0072
MEM 2182.832031 1557947057.1234
MEM 2182.832031 1557947057.2388
MEM 2182.832031 1557947057.3537
MEM 2182.832031 1557947057.4674
MEM 2152.546875 1557947057.5808
MEM 2152.546875 1557947057.6942
MEM 2152.546875 1557947057.8074
MEM 2152.546875 1557947057.9215
MEM 2154.800781 1557947058.0364
MEM 2167.546875 1557947058.1521
MEM 2167.546875 1557947058.2680
MEM 2174.832031 1557947058.3824
MEM 2182.832031 1557947058.4960
MEM 2182.832031 1557947058.6095
MEM 2182.832031 1557947058.7228
MEM 2182.832031 1557947058.8379
MEM 2182.832031 1557947058.9519
MEM 2182.832031 1557947059.0661
MEM 2182.832031 1557947059.1822
MEM 2182.832031 1557947059.2977
MEM 2182.832031 1557947059.4122
MEM 2182.832031 1557947059.5257
MEM 2152.546875 1557947059.6392
MEM 2152.546875 1557947059.7525
MEM 2152.546875 1557947059.8657
MEM 2152.546875 1557947059.9799
MEM 2158.800781 1557947060.0951
MEM 2167.539062 1557947060.2089
MEM 2167.546875 1557947060.3239
MEM 2172.832031 1557947060.4390
MEM 2182.832031 1557947060.5527
MEM 2182.832031 1557947060.6661
MEM 2182.832031 1557947060.7795
MEM 2182.832031 1557947060.8928
MEM 2182.832031 1557947061.0060
MEM 2182.832031 1557947061.1203
MEM 2182.832031 1557947061.2345
MEM 2182.832031 1557947061.3488
MEM 2182.832031 1557947061.4644
MEM 2182.832031 1557947061.5788
MEM 2182.832031 1557947061.6922
MEM 2152.546875 1557947061.8054
MEM 2152.546875 1557947061.9187
MEM 2152.546875 1557947062.0319
MEM 2152.546875 1557947062.1461
MEM 2158.800781 1557947062.2613
MEM 2167.546875 1557947062.3751
MEM 2167.546875 1557947062.4896
MEM 2170.832031 1557947062.6051
MEM 2182.832031 1557947062.7193
MEM 2182.832031 1557947062.8327
MEM 2182.832031 1557947062.9460
MEM 2182.832031 1557947063.0594
MEM 2182.832031 1557947063.1727
MEM 2182.832031 1557947063.2869
MEM 2182.832031 1557947063.4010
MEM 2182.832031 1557947063.5154
MEM 2182.832031 1557947063.6310
MEM 2182.972656 1557947063.7462
MEM 2182.832031 1557947063.8602
MEM 2152.546875 1557947063.9736
MEM 2152.546875 1557947064.0869
MEM 2152.546875 1557947064.2000
MEM 2152.546875 1557947064.3140
MEM 2152.546875 1557947064.4280
MEM 2164.800781 1557947064.5418
MEM 2167.546875 1557947064.6560
MEM 2167.546875 1557947064.7716
MEM 2178.832031 1557947064.8860
MEM 2182.832031 1557947064.9995
MEM 2182.832031 1557947065.1128
MEM 2182.832031 1557947065.2261
MEM 2182.832031 1557947065.3393
MEM 2182.832031 1557947065.4532
MEM 2182.832031 1557947065.5674
MEM 2182.832031 1557947065.6818
MEM 2182.832031 1557947065.7965
MEM 2182.832031 1557947065.9121
MEM 2182.832031 1557947066.0263
MEM 2182.832031 1557947066.1418
MEM 2182.832031 1557947066.2568
MEM 2182.832031 1557947066.3700
MEM 2182.832031 1557947066.4835
MEM 2182.832031 1557947066.5968
MEM 2182.832031 1557947066.7098
MEM 2182.832031 1557947066.8229
MEM 2182.832031 1557947066.9362
MEM 2182.832031 1557947067.0532
MEM 2182.832031 1557947067.1692
MEM 2182.832031 1557947067.2838
MEM 2182.832031 1557947067.3994
MEM 2182.832031 1557947067.5134
MEM 2182.832031 1557947067.6267
MEM 2152.546875 1557947067.7401
MEM 2152.546875 1557947067.8533
MEM 2152.546875 1557947067.9665
MEM 2152.546875 1557947068.0806
MEM 2152.546875 1557947068.1945
MEM 2162.800781 1557947068.3086
MEM 2167.546875 1557947068.4229
MEM 2167.546875 1557947068.5382
MEM 2167.546875 1557947068.6538
MEM 2167.546875 1557947068.7692
MEM 2178.832031 1557947068.8854
MEM 2182.832031 1557947069.0002
MEM 2182.832031 1557947069.1149
MEM 2182.832031 1557947069.2295
MEM 2182.832031 1557947069.3446
MEM 2182.832031 1557947069.4603
MEM 2182.832031 1557947069.5771
MEM 2182.832031 1557947069.6943
MEM 2182.832031 1557947069.8100
MEM 2152.546875 1557947069.9248
MEM 2152.546875 1557947070.0394
MEM 2152.546875 1557947070.1541
MEM 2152.546875 1557947070.2699
MEM 2166.976562 1557947070.3857
MEM 2167.546875 1557947070.5021
MEM 2172.832031 1557947070.6191
MEM 2182.832031 1557947070.7346
MEM 2182.832031 1557947070.8491
MEM 2182.832031 1557947070.9635
MEM 2182.832031 1557947071.0783
MEM 2182.832031 1557947071.1940
MEM 2182.832031 1557947071.3110
MEM 2182.832031 1557947071.4282
MEM 2182.832031 1557947071.5441
MEM 2152.546875 1557947071.6588
MEM 2152.546875 1557947071.7734
MEM 2152.546875 1557947071.8880
MEM 2152.546875 1557947072.0035
MEM 2162.800781 1557947072.1194
MEM 2167.546875 1557947072.2354
MEM 2170.832031 1557947072.3525
MEM 2182.832031 1557947072.4682
MEM 2182.832031 1557947072.5830
MEM 2182.832031 1557947072.6977
MEM 2182.832031 1557947072.8124
MEM 2182.832031 1557947072.9280
MEM 2182.832031 1557947073.0437
MEM 2182.832031 1557947073.1604
MEM 2182.832031 1557947073.2773
MEM 2182.832031 1557947073.3921
MEM 2152.546875 1557947073.5068
MEM 2152.546875 1557947073.6214
MEM 2152.546875 1557947073.7371
MEM 2160.800781 1557947073.8528
MEM 2167.546875 1557947073.9689
MEM 2167.546875 1557947074.0861
MEM 2182.832031 1557947074.2019
MEM 2182.832031 1557947074.3167
MEM 2182.832031 1557947074.4314
MEM 2182.832031 1557947074.5461
MEM 2182.832031 1557947074.6620
MEM 2182.832031 1557947074.7778
MEM 2182.832031 1557947074.8948
MEM 2182.832031 1557947075.0114
MEM 2182.832031 1557947075.1259
MEM 2152.546875 1557947075.2411
MEM 2152.546875 1557947075.3557
MEM 2152.546875 1557947075.4716
MEM 2162.800781 1557947075.5874
MEM 2167.546875 1557947075.7037
MEM 2170.832031 1557947075.8209
MEM 2182.832031 1557947075.9366
MEM 2182.832031 1557947076.0514
MEM 2182.832031 1557947076.1661
MEM 2182.832031 1557947076.2808
MEM 2182.832031 1557947076.3966
MEM 2182.832031 1557947076.5130
MEM 2182.832031 1557947076.6303
MEM 2182.832031 1557947076.7465
MEM 2182.832031 1557947076.8611
MEM 2152.546875 1557947076.9758
MEM 2152.546875 1557947077.0901
MEM 2152.546875 1557947077.2056
MEM 2156.800781 1557947077.3212
MEM 2167.546875 1557947077.4370
MEM 2167.546875 1557947077.5543
MEM 2182.832031 1557947077.6702
MEM 2182.828125 1557947077.7850
MEM 2182.832031 1557947077.8997
MEM 2182.832031 1557947078.0142
MEM 2182.832031 1557947078.1300
MEM 2182.832031 1557947078.2459
MEM 2182.832031 1557947078.3621
MEM 2182.832031 1557947078.4793
MEM 2182.832031 1557947078.5947
MEM 2152.546875 1557947078.7094
MEM 2152.546875 1557947078.8243
MEM 2152.546875 1557947078.9401
MEM 2158.800781 1557947079.0556
MEM 2167.546875 1557947079.1712
MEM 2167.546875 1557947079.2879
MEM 2182.832031 1557947079.4036
MEM 2182.832031 1557947079.5184
MEM 2182.832031 1557947079.6330
MEM 2182.832031 1557947079.7475
MEM 2182.832031 1557947079.8633
MEM 2182.832031 1557947079.9790
MEM 2182.832031 1557947080.0953
MEM 2182.832031 1557947080.2127
MEM 2182.832031 1557947080.3275
MEM 2152.546875 1557947080.4422
MEM 2152.546875 1557947080.5568
MEM 2152.546875 1557947080.6724
MEM 2156.800781 1557947080.7881
MEM 2167.546875 1557947080.9038
MEM 2167.546875 1557947081.0209
MEM 2180.832031 1557947081.1370
MEM 2182.832031 1557947081.2516
MEM 2182.832031 1557947081.3660
MEM 2182.832031 1557947081.4806
MEM 2182.832031 1557947081.5964
MEM 2182.832031 1557947081.7122
MEM 2182.832031 1557947081.8286
MEM 2182.832031 1557947081.9460
MEM 2182.832031 1557947082.0615
MEM 2152.546875 1557947082.1761
MEM 2152.546875 1557947082.2907
MEM 2152.546875 1557947082.4062
MEM 2154.800781 1557947082.5221
MEM 2167.546875 1557947082.6375
MEM 2167.546875 1557947082.7545
MEM 2180.832031 1557947082.8704
MEM 2182.832031 1557947082.9850
MEM 2182.832031 1557947083.0997
MEM 2182.832031 1557947083.2143
MEM 2182.832031 1557947083.3300
MEM 2182.832031 1557947083.4455
MEM 2182.832031 1557947083.5618
MEM 2182.832031 1557947083.6791
MEM 2182.972656 1557947083.7947
MEM 2152.546875 1557947083.9094
MEM 2152.546875 1557947084.0241
MEM 2152.546875 1557947084.1387
MEM 2152.546875 1557947084.2543
MEM 2162.800781 1557947084.3700
MEM 2167.546875 1557947084.4864
MEM 2170.097656 1557947084.6037
MEM 2182.832031 1557947084.7192
MEM 2182.832031 1557947084.8340
MEM 2182.945312 1557947084.9487
MEM 2182.832031 1557947085.0634
MEM 2182.832031 1557947085.1792
MEM 2182.972656 1557947085.2949
MEM 2182.832031 1557947085.4113
MEM 2182.832031 1557947085.5284
MEM 2182.972656 1557947085.6435
MEM 2152.546875 1557947085.7582
MEM 2152.546875 1557947085.8728
MEM 2152.546875 1557947085.9881
MEM 2154.824219 1557947086.1039
MEM 2167.546875 1557947086.2193
MEM 2167.421875 1557947086.3358
MEM 2176.832031 1557947086.4527
MEM 2182.832031 1557947086.5675
MEM 2182.832031 1557947086.6822
MEM 2182.832031 1557947086.7967
MEM 2182.832031 1557947086.9123
MEM 2182.832031 1557947087.0279
MEM 2182.972656 1557947087.1442
MEM 2182.832031 1557947087.2615
MEM 2182.832031 1557947087.3772
MEM 2152.546875 1557947087.4919
MEM 2152.546875 1557947087.6063
MEM 2152.546875 1557947087.7206
MEM 2152.546875 1557947087.8364
MEM 2166.800781 1557947087.9521
MEM 2167.546875 1557947088.0685
MEM 2174.832031 1557947088.1855
MEM 2182.832031 1557947088.3007
MEM 2182.832031 1557947088.4155
MEM 2182.832031 1557947088.5302
MEM 2182.832031 1557947088.6453
MEM 2182.832031 1557947088.7610
MEM 2182.832031 1557947088.8775
MEM 2182.832031 1557947088.9948
MEM 2182.832031 1557947089.1103
MEM 2152.546875 1557947089.2251
MEM 2152.546875 1557947089.3397
MEM 2152.546875 1557947089.4544
MEM 2152.546875 1557947089.5700
MEM 2166.800781 1557947089.6857
MEM 2167.546875 1557947089.8019
MEM 2172.832031 1557947089.9191
MEM 2182.832031 1557947090.0344
MEM 2182.832031 1557947090.1491
MEM 2182.832031 1557947090.2636
MEM 2182.832031 1557947090.3782
MEM 2182.832031 1557947090.4939
MEM 2182.832031 1557947090.6108
MEM 2182.832031 1557947090.7281
MEM 2182.832031 1557947090.8439
MEM 2168.546875 1557947090.9584
MEM 2152.546875 1557947091.0730
MEM 2152.546875 1557947091.1875
MEM 2152.546875 1557947091.3032
MEM 2160.800781 1557947091.4190
MEM 2167.546875 1557947091.5351
MEM 2167.546875 1557947091.6523
MEM 2182.832031 1557947091.7676
MEM 2182.832031 1557947091.8821
MEM 2182.832031 1557947091.9968
MEM 2182.832031 1557947092.1114
MEM 2182.832031 1557947092.2271
MEM 2182.832031 1557947092.3429
MEM 2182.832031 1557947092.4594
MEM 2182.832031 1557947092.5767
MEM 2182.832031 1557947092.6915
MEM 2152.546875 1557947092.8061
MEM 2152.546875 1557947092.9207
MEM 2152.546875 1557947093.0364
MEM 2158.800781 1557947093.1522
MEM 2167.546875 1557947093.2682
MEM 2167.546875 1557947093.3854
MEM 2182.832031 1557947093.5010
MEM 2182.832031 1557947093.6157
MEM 2182.832031 1557947093.7304
MEM 2182.925781 1557947093.8447
MEM 2182.832031 1557947093.9601
MEM 2182.832031 1557947094.0760
MEM 2182.832031 1557947094.1923
MEM 2182.832031 1557947094.3095
MEM 2182.832031 1557947094.4248
MEM 2152.546875 1557947094.5394
MEM 2152.546875 1557947094.6539
MEM 2152.546875 1557947094.7696
MEM 2158.800781 1557947094.8852
MEM 2167.546875 1557947095.0011
MEM 2167.546875 1557947095.1182
MEM 2182.824219 1557947095.2340
MEM 2182.832031 1557947095.3487
MEM 2182.832031 1557947095.4634
MEM 2182.832031 1557947095.5780
MEM 2182.832031 1557947095.6937
MEM 2182.832031 1557947095.8095
MEM 2182.832031 1557947095.9257
MEM 2182.832031 1557947096.0427
MEM 2182.832031 1557947096.1583
MEM 2152.546875 1557947096.2728
MEM 2152.546875 1557947096.3875
MEM 2152.546875 1557947096.5034
MEM 2156.800781 1557947096.6192
MEM 2167.546875 1557947096.7346
MEM 2167.546875 1557947096.8516
MEM 2182.832031 1557947096.9675
MEM 2182.832031 1557947097.0822
MEM 2182.832031 1557947097.1969
MEM 2182.832031 1557947097.3114
MEM 2182.832031 1557947097.4272
MEM 2182.832031 1557947097.5430
MEM 2182.832031 1557947097.6593
MEM 2182.832031 1557947097.7766
MEM 2182.832031 1557947097.8916
MEM 2152.546875 1557947098.0061
MEM 2152.546875 1557947098.1204
MEM 2152.546875 1557947098.2359
MEM 2156.800781 1557947098.3517
MEM 2167.546875 1557947098.4673
MEM 2167.546875 1557947098.5846
MEM 2182.832031 1557947098.7005
MEM 2182.832031 1557947098.8152
MEM 2182.832031 1557947098.9299
MEM 2182.832031 1557947099.0444
MEM 2182.832031 1557947099.1600
MEM 2182.832031 1557947099.2758
MEM 2182.832031 1557947099.3922
MEM 2182.832031 1557947099.5093
MEM 2182.832031 1557947099.6247
MEM 2152.546875 1557947099.7393
MEM 2152.546875 1557947099.8538
MEM 2152.546875 1557947099.9692
MEM 2152.800781 1557947100.0846
MEM 2167.546875 1557947100.1995
MEM 2167.546875 1557947100.3161
MEM 2176.832031 1557947100.4328
MEM 2182.964844 1557947100.5499
MEM 2182.832031 1557947100.6645
MEM 2182.832031 1557947100.7790
MEM 2182.832031 1557947100.8945
MEM 2182.832031 1557947101.0103
MEM 2182.828125 1557947101.1265
MEM 2182.832031 1557947101.2437
MEM 2182.832031 1557947101.3580
MEM 2152.546875 1557947101.4824
MEM 2152.546875 1557947101.5963
MEM 2152.546875 1557947101.7105
MEM 2160.800781 1557947101.8248
MEM 2167.546875 1557947101.9388
MEM 2167.546875 1557947102.0543
MEM 2174.832031 1557947102.1691
MEM 2182.832031 1557947102.2828
MEM 2182.832031 1557947102.3962
MEM 2182.832031 1557947102.5094
MEM 2182.832031 1557947102.6225
MEM 2182.832031 1557947102.7357
MEM 2182.832031 1557947102.8499
MEM 2182.832031 1557947102.9642
MEM 2182.832031 1557947103.0789
MEM 2182.832031 1557947103.1947
MEM 2182.832031 1557947103.3089
MEM 2182.832031 1557947103.4222
MEM 2152.546875 1557947103.5355
MEM 2152.546875 1557947103.6486
MEM 2152.546875 1557947103.7617
MEM 2152.546875 1557947103.8759
MEM 2158.800781 1557947103.9901
MEM 2167.546875 1557947104.1035
MEM 2167.546875 1557947104.2182
MEM 2167.546875 1557947104.3337
MEM 2182.832031 1557947104.4478
MEM 2182.832031 1557947104.5611
MEM 2182.832031 1557947104.6743
MEM 2182.832031 1557947104.7875
MEM 2182.832031 1557947104.9006
MEM 2182.832031 1557947105.0146
MEM 2182.832031 1557947105.1289
MEM 2182.832031 1557947105.2434
MEM 2182.832031 1557947105.3595
MEM 2182.832031 1557947105.4747
MEM 2182.832031 1557947105.5884
MEM 2152.546875 1557947105.7016
MEM 2152.546875 1557947105.8148
MEM 2152.546875 1557947105.9279
MEM 2152.546875 1557947106.0416
MEM 2152.546875 1557947106.1558
MEM 2164.800781 1557947106.2699
MEM 2167.546875 1557947106.3842
MEM 2167.546875 1557947106.4996
MEM 2174.832031 1557947106.6144
MEM 2182.832031 1557947106.7278
MEM 2182.832031 1557947106.8410
MEM 2182.832031 1557947106.9541
MEM 2182.832031 1557947107.0673
MEM 2182.832031 1557947107.1804
MEM 2182.832031 1557947107.2946
MEM 2182.832031 1557947107.4087
MEM 2182.832031 1557947107.5232
