CMDLINE python do_luvoir_telserv2_BW10_medium.py
MEM 1078.554688 1557949064.0918
MEM 1109.070312 1557949064.2079
MEM 1109.070312 1557949064.3237
MEM 1063.292969 1557949064.4394
MEM 1109.070312 1557949064.5553
MEM 1094.296875 1557949064.6704
MEM 1109.070312 1557949064.7861
MEM 1109.070312 1557949064.9023
MEM 1078.554688 1557949065.0179
MEM 1109.070312 1557949065.1335
MEM 1109.070312 1557949065.2492
MEM 1048.160156 1557949065.3648
MEM 1109.070312 1557949065.4799
MEM 1078.554688 1557949065.5955
MEM 1109.070312 1557949065.7114
MEM 1109.070312 1557949065.8271
MEM 1063.292969 1557949065.9429
MEM 1109.070312 1557949066.0584
MEM 1093.066406 1557949066.1736
MEM 1109.070312 1557949066.2893
MEM 1109.070312 1557949066.4054
MEM 1078.554688 1557949066.5211
MEM 1109.070312 1557949066.6368
MEM 1109.070312 1557949066.7524
MEM 1048.160156 1557949066.8678
MEM 1109.070312 1557949066.9836
MEM 1078.554688 1557949067.0991
MEM 1109.070312 1557949067.2150
MEM 1109.070312 1557949067.3307
MEM 1063.292969 1557949067.4465
MEM 1109.070312 1557949067.5621
MEM 1089.066406 1557949067.6772
MEM 1109.070312 1557949067.7931
MEM 1109.070312 1557949067.9090
MEM 1078.554688 1557949068.0247
MEM 1109.070312 1557949068.1402
MEM 1109.070312 1557949068.2556
MEM 1109.070312 1557949068.3711
MEM 1109.070312 1557949068.4869
MEM 1078.554688 1557949068.6027
MEM 1109.070312 1557949068.7186
MEM 1109.070312 1557949068.8344
MEM 1063.292969 1557949068.9502
MEM 1109.070312 1557949069.0658
MEM 1089.066406 1557949069.1809
MEM 1109.070312 1557949069.2969
MEM 1109.070312 1557949069.4129
MEM 1078.554688 1557949069.5287
MEM 1109.070312 1557949069.6443
MEM 1109.070312 1557949069.7598
MEM 1109.070312 1557949069.8751
MEM 1109.070312 1557949069.9909
MEM 1078.554688 1557949070.1066
MEM 1109.070312 1557949070.2227
MEM 1109.070312 1557949070.3384
MEM 1063.292969 1557949070.4542
MEM 1109.070312 1557949070.5698
MEM 1087.066406 1557949070.6849
MEM 1109.070312 1557949070.8008
MEM 1109.070312 1557949070.9168
MEM 1078.554688 1557949071.0325
MEM 1109.070312 1557949071.1480
MEM 1109.070312 1557949071.2635
MEM 1109.070312 1557949071.3788
MEM 1109.070312 1557949071.4947
MEM 1078.554688 1557949071.6104
MEM 1109.070312 1557949071.7265
MEM 1109.070312 1557949071.8420
MEM 1063.292969 1557949071.9577
MEM 1109.070312 1557949072.0732
MEM 1085.066406 1557949072.1884
MEM 1109.070312 1557949072.3044
MEM 1109.070312 1557949072.4203
MEM 1078.554688 1557949072.5360
MEM 1109.070312 1557949072.6516
MEM 1109.070312 1557949072.7671
MEM 1109.070312 1557949072.8825
MEM 1109.070312 1557949072.9984
MEM 1078.554688 1557949073.1142
MEM 1109.070312 1557949073.2302
MEM 1109.070312 1557949073.3458
MEM 1063.292969 1557949073.4615
MEM 1109.070312 1557949073.5771
MEM 1085.066406 1557949073.6923
MEM 1109.070312 1557949073.8083
MEM 1109.070312 1557949073.9241
MEM 1078.554688 1557949074.0398
MEM 1109.070312 1557949074.1554
MEM 1109.070312 1557949074.2708
MEM 1109.070312 1557949074.3861
MEM 1109.070312 1557949074.5020
MEM 1078.554688 1557949074.6178
MEM 1109.070312 1557949074.7336
MEM 1109.070312 1557949074.8492
MEM 1063.292969 1557949074.9650
MEM 1109.070312 1557949075.0805
MEM 1083.066406 1557949075.1957
MEM 1109.070312 1557949075.3116
MEM 1109.070312 1557949075.4275
MEM 1078.101562 1557949075.5432
MEM 1109.070312 1557949075.6590
MEM 1109.070312 1557949075.7744
MEM 1109.070312 1557949075.8897
MEM 1109.070312 1557949076.0057
MEM 1078.554688 1557949076.1214
MEM 1109.070312 1557949076.2374
MEM 1109.070312 1557949076.3530
MEM 1063.292969 1557949076.4686
MEM 1109.070312 1557949076.5841
MEM 1081.066406 1557949076.6995
MEM 1109.070312 1557949076.8156
MEM 1109.070312 1557949076.9315
MEM 1077.066406 1557949077.0472
MEM 1109.070312 1557949077.1633
MEM 1109.070312 1557949077.2787
MEM 1109.070312 1557949077.3939
MEM 1109.070312 1557949077.5099
MEM 1078.554688 1557949077.6255
MEM 1109.070312 1557949077.7413
MEM 1109.070312 1557949077.8570
MEM 1063.292969 1557949077.9726
MEM 1109.070312 1557949078.0879
MEM 1078.554688 1557949078.2033
MEM 1109.070312 1557949078.3196
MEM 1109.070312 1557949078.4355
MEM 1075.066406 1557949078.5512
MEM 1109.070312 1557949078.6667
MEM 1109.070312 1557949078.7821
MEM 1109.070312 1557949078.8972
MEM 1109.070312 1557949079.0132
MEM 1078.554688 1557949079.1289
MEM 1109.070312 1557949079.2448
MEM 1109.070312 1557949079.3605
MEM 1063.066406 1557949079.4761
MEM 1109.070312 1557949079.5919
MEM 1078.554688 1557949079.7072
MEM 1109.070312 1557949079.8234
MEM 1109.070312 1557949079.9392
MEM 1073.066406 1557949080.0549
MEM 1109.070312 1557949080.1706
MEM 1109.070312 1557949080.2859
MEM 1109.070312 1557949080.4011
MEM 1109.070312 1557949080.5171
MEM 1078.554688 1557949080.6328
MEM 1109.070312 1557949080.7486
MEM 1109.070312 1557949080.8643
MEM 1063.066406 1557949080.9799
MEM 1109.070312 1557949081.0952
MEM 1078.554688 1557949081.2106
MEM 1109.070312 1557949081.3266
MEM 1109.070312 1557949081.4425
MEM 1071.066406 1557949081.5584
MEM 1109.070312 1557949081.6740
MEM 1109.070312 1557949081.7894
MEM 1109.070312 1557949081.9046
MEM 1109.070312 1557949082.0206
MEM 1078.554688 1557949082.1361
MEM 1109.070312 1557949082.2518
MEM 1109.070312 1557949082.3675
MEM 1048.160156 1557949082.4829
MEM 1109.070312 1557949082.5990
MEM 1078.554688 1557949082.7144
MEM 1109.070312 1557949082.8305
MEM 1109.070312 1557949082.9464
MEM 1071.066406 1557949083.0624
MEM 1109.070312 1557949083.1779
MEM 1109.070312 1557949083.2933
MEM 1109.070312 1557949083.4084
MEM 1109.070312 1557949083.5244
MEM 1078.554688 1557949083.6399
MEM 1109.070312 1557949083.7558
MEM 1109.070312 1557949083.8715
MEM 1063.066406 1557949083.9872
MEM 1109.070312 1557949084.1025
MEM 1078.554688 1557949084.2178
MEM 1109.070312 1557949084.3340
MEM 1109.070312 1557949084.4498
MEM 1071.066406 1557949084.5657
MEM 1109.070312 1557949084.6812
MEM 1109.070312 1557949084.7966
MEM 1109.070312 1557949084.9117
MEM 1109.070312 1557949085.0276
MEM 1078.554688 1557949085.1432
MEM 1109.070312 1557949085.2592
MEM 1109.070312 1557949085.3749
MEM 1063.066406 1557949085.4905
MEM 1109.070312 1557949085.6064
MEM 1078.554688 1557949085.7218
MEM 1109.070312 1557949085.8379
MEM 1109.070312 1557949085.9538
MEM 1071.066406 1557949086.0695
MEM 1109.070312 1557949086.1851
MEM 1109.070312 1557949086.3004
MEM 1109.070312 1557949086.4155
MEM 1109.070312 1557949086.5315
MEM 1078.554688 1557949086.6471
MEM 1109.070312 1557949086.7629
MEM 1109.070312 1557949086.8785
MEM 1048.160156 1557949086.9940
MEM 1109.070312 1557949087.1091
MEM 1078.554688 1557949087.2246
MEM 1109.070312 1557949087.3406
MEM 1109.070312 1557949087.4566
MEM 1067.066406 1557949087.5723
MEM 1109.070312 1557949087.6879
MEM 1109.070312 1557949087.8032
MEM 1109.070312 1557949087.9184
MEM 1109.070312 1557949088.0347
MEM 1078.554688 1557949088.1504
MEM 1109.070312 1557949088.2662
MEM 1109.070312 1557949088.3819
MEM 1048.160156 1557949088.4975
MEM 1109.070312 1557949088.6203
MEM 1087.066406 1557949088.7366
MEM 1109.070312 1557949088.8536
MEM 1109.070312 1557949088.9762
MEM 1078.554688 1557949089.1015
MEM 1109.070312 1557949089.2174
MEM 1109.070312 1557949089.3329
MEM 1048.160156 1557949089.4485
MEM 1109.070312 1557949089.5638
MEM 1078.554688 1557949089.6793
MEM 1109.070312 1557949089.7953
MEM 1109.070312 1557949089.9108
MEM 1063.066406 1557949090.0265
MEM 1109.070312 1557949090.1417
MEM 1078.554688 1557949090.2572
MEM 1109.070312 1557949090.3732
MEM 1109.070312 1557949090.4888
MEM 1063.292969 1557949090.6044
MEM 1109.070312 1557949090.7195
MEM 1078.554688 1557949090.8350
MEM 1109.070312 1557949090.9509
MEM 1109.070312 1557949091.0666
MEM 1063.292969 1557949091.1822
MEM 1109.070312 1557949091.2976
MEM 1078.554688 1557949091.4131
MEM 1109.070312 1557949091.5290
MEM 1109.070312 1557949091.6446
MEM 1063.292969 1557949091.7604
MEM 1109.070312 1557949091.8758
MEM 1078.554688 1557949091.9912
MEM 1109.070312 1557949092.1074
MEM 1109.070312 1557949092.2231
MEM 1063.292969 1557949092.3388
MEM 1109.070312 1557949092.4544
MEM 1079.066406 1557949092.5697
MEM 1109.070312 1557949092.6856
MEM 1109.070312 1557949092.8013
MEM 1063.292969 1557949092.9170
MEM 1109.070312 1557949093.0326
MEM 1083.066406 1557949093.1478
MEM 1109.070312 1557949093.2639
MEM 1109.070312 1557949093.3797
MEM 1063.292969 1557949093.4954
MEM 1109.070312 1557949093.6109
MEM 1087.066406 1557949093.7261
MEM 1109.070312 1557949093.8421
MEM 1109.070312 1557949093.9579
MEM 1067.066406 1557949094.0737
MEM 1109.070312 1557949094.1894
MEM 1091.066406 1557949094.3046
MEM 1109.070312 1557949094.4205
MEM 1109.070312 1557949094.5364
MEM 1071.066406 1557949094.6519
MEM 1109.070312 1557949094.7676
MEM 1093.070312 1557949094.8829
MEM 1109.070312 1557949094.9988
MEM 1109.070312 1557949095.1146
MEM 1077.066406 1557949095.2302
MEM 1109.070312 1557949095.3459
MEM 1109.066406 1557949095.4611
MEM 1109.070312 1557949095.5769
MEM 1109.070312 1557949095.6928
MEM 1078.554688 1557949095.8085
MEM 1109.070312 1557949095.9242
MEM 1109.070312 1557949096.0394
MEM 1109.070312 1557949096.1553
MEM 1109.070312 1557949096.2714
MEM 1078.554688 1557949096.3869
MEM 1109.070312 1557949096.5025
MEM 1109.070312 1557949096.6179
MEM 1109.070312 1557949096.7330
MEM 1109.070312 1557949096.8489
MEM 1078.554688 1557949096.9644
MEM 1109.070312 1557949097.0800
MEM 1109.070312 1557949097.1956
MEM 1109.070312 1557949097.3107
MEM 1109.070312 1557949097.4268
MEM 1078.554688 1557949097.5423
MEM 1109.070312 1557949097.6580
MEM 1109.070312 1557949097.7735
MEM 1109.070312 1557949097.8888
MEM 1109.070312 1557949098.0047
MEM 1078.554688 1557949098.1203
MEM 1109.070312 1557949098.2363
MEM 1109.070312 1557949098.3518
MEM 1109.070312 1557949098.4672
MEM 1109.070312 1557949098.5832
MEM 1078.554688 1557949098.6989
MEM 1109.070312 1557949098.8145
MEM 1109.070312 1557949098.9302
MEM 1109.070312 1557949099.0456
MEM 1109.070312 1557949099.1614
MEM 1078.554688 1557949099.2771
MEM 1109.070312 1557949099.3930
MEM 1109.070312 1557949099.5086
MEM 1048.160156 1557949099.6241
MEM 1109.070312 1557949099.7400
MEM 1078.554688 1557949099.8556
MEM 1109.070312 1557949099.9715
MEM 1109.070312 1557949100.0872
MEM 1048.160156 1557949100.2028
MEM 1109.070312 1557949100.3180
MEM 1078.554688 1557949100.4335
MEM 1109.070312 1557949100.5494
MEM 1109.070312 1557949100.6650
MEM 1048.160156 1557949100.7806
MEM 1109.070312 1557949100.8957
MEM 1078.554688 1557949101.0113
MEM 1109.070312 1557949101.1272
MEM 1109.070312 1557949101.2428
MEM 1063.164062 1557949101.3585
MEM 1109.070312 1557949101.4736
MEM 1078.554688 1557949101.5891
MEM 1109.070312 1557949101.7049
MEM 1109.070312 1557949101.8205
MEM 1063.292969 1557949101.9362
MEM 1109.070312 1557949102.0514
MEM 1078.554688 1557949102.1671
MEM 1109.070312 1557949102.2829
MEM 1109.070312 1557949102.3984
MEM 1063.292969 1557949102.5140
MEM 1109.070312 1557949102.6293
MEM 1078.554688 1557949102.7447
MEM 1109.070312 1557949102.8607
MEM 1109.070312 1557949102.9763
MEM 1063.292969 1557949103.0921
MEM 1109.070312 1557949103.2076
MEM 1078.777344 1557949103.3229
MEM 1109.070312 1557949103.4389
MEM 1109.070312 1557949103.5547
MEM 1063.292969 1557949103.6703
MEM 1109.070312 1557949103.7859
MEM 1081.066406 1557949103.9012
MEM 1109.070312 1557949104.0173
MEM 1109.070312 1557949104.1330
MEM 1063.292969 1557949104.2488
MEM 1109.070312 1557949104.3644
MEM 1085.066406 1557949104.4796
MEM 1109.070312 1557949104.5955
MEM 1109.070312 1557949104.7113
MEM 1064.921875 1557949104.8271
MEM 1109.070312 1557949104.9428
MEM 1089.066406 1557949105.0578
MEM 1109.070312 1557949105.1738
MEM 1109.070312 1557949105.2897
MEM 1071.066406 1557949105.4054
MEM 1109.070312 1557949105.5211
MEM 1093.066406 1557949105.6362
MEM 1109.070312 1557949105.7520
MEM 1109.070312 1557949105.8679
MEM 1075.066406 1557949105.9835
MEM 1109.070312 1557949106.0992
MEM 1109.000000 1557949106.2145
MEM 1109.070312 1557949106.3303
MEM 1109.070312 1557949106.4461
MEM 1078.460938 1557949106.5619
MEM 1109.070312 1557949106.6776
MEM 1109.070312 1557949106.7928
MEM 1109.070312 1557949106.9086
MEM 1109.070312 1557949107.0247
MEM 1078.554688 1557949107.1403
MEM 1109.070312 1557949107.2560
MEM 1109.070312 1557949107.3713
MEM 1109.070312 1557949107.4866
MEM 1109.070312 1557949107.6028
MEM 1078.554688 1557949107.7184
MEM 1109.070312 1557949107.8340
MEM 1109.070312 1557949107.9495
MEM 1109.070312 1557949108.0646
MEM 1109.070312 1557949108.1808
MEM 1078.554688 1557949108.2963
MEM 1109.070312 1557949108.4120
MEM 1109.070312 1557949108.5275
MEM 1109.070312 1557949108.6426
MEM 1109.070312 1557949108.7586
MEM 1078.554688 1557949108.8740
MEM 1109.070312 1557949108.9896
MEM 1109.070312 1557949109.1049
MEM 1109.070312 1557949109.2202
MEM 1109.070312 1557949109.3361
MEM 1078.554688 1557949109.4516
MEM 1109.070312 1557949109.5672
MEM 1109.070312 1557949109.6828
MEM 1109.070312 1557949109.7982
MEM 1109.070312 1557949109.9140
MEM 1078.554688 1557949110.0296
MEM 1109.070312 1557949110.1454
MEM 1109.070312 1557949110.2609
MEM 1048.160156 1557949110.3764
MEM 1109.070312 1557949110.4922
MEM 1078.554688 1557949110.6079
MEM 1109.070312 1557949110.7238
MEM 1109.070312 1557949110.8395
MEM 1048.160156 1557949110.9550
MEM 1109.070312 1557949111.0709
MEM 1078.554688 1557949111.1865
MEM 1109.070312 1557949111.3023
MEM 1109.070312 1557949111.4180
MEM 1048.160156 1557949111.5335
MEM 1109.070312 1557949111.6487
MEM 1078.554688 1557949111.7642
MEM 1109.070312 1557949111.8801
MEM 1109.070312 1557949111.9957
MEM 1063.066406 1557949112.1114
MEM 1109.070312 1557949112.2265
MEM 1078.554688 1557949112.3420
MEM 1109.070312 1557949112.4580
MEM 1109.070312 1557949112.5739
MEM 1063.292969 1557949112.6895
MEM 1109.070312 1557949112.8048
MEM 1078.554688 1557949112.9203
MEM 1109.070312 1557949113.0361
MEM 1109.070312 1557949113.1518
MEM 1063.292969 1557949113.2675
MEM 1109.070312 1557949113.3829
MEM 1078.554688 1557949113.4983
MEM 1109.070312 1557949113.6143
MEM 1109.070312 1557949113.7299
MEM 1063.292969 1557949113.8457
MEM 1109.070312 1557949113.9612
MEM 1078.554688 1557949114.0765
MEM 1109.070312 1557949114.1927
MEM 1109.070312 1557949114.3084
MEM 1063.292969 1557949114.4241
MEM 1109.070312 1557949114.5397
MEM 1081.066406 1557949114.6550
MEM 1109.070312 1557949114.7713
MEM 1109.070312 1557949114.8873
MEM 1064.355469 1557949115.0029
MEM 1109.070312 1557949115.1185
MEM 1089.066406 1557949115.2336
MEM 1109.070312 1557949115.3496
MEM 1109.070312 1557949115.4655
MEM 1071.066406 1557949115.5813
MEM 1109.070312 1557949115.6969
MEM 1109.070312 1557949115.8123
MEM 1109.070312 1557949115.9275
MEM 1109.070312 1557949116.0435
MEM 1078.554688 1557949116.1591
MEM 1109.070312 1557949116.2751
MEM 1109.070312 1557949116.3907
MEM 1063.292969 1557949116.5063
MEM 1109.070312 1557949116.6218
MEM 1083.066406 1557949116.7369
MEM 1109.070312 1557949116.8528
MEM 1109.070312 1557949116.9687
MEM 1078.554688 1557949117.0844
MEM 1109.070312 1557949117.2000
MEM 1109.070312 1557949117.3155
MEM 1109.070312 1557949117.4308
MEM 1109.070312 1557949117.5465
MEM 1078.554688 1557949117.6621
MEM 1109.070312 1557949117.7779
MEM 1109.070312 1557949117.8936
MEM 1063.292969 1557949118.0094
MEM 1109.070312 1557949118.1250
MEM 1093.066406 1557949118.2401
MEM 1109.070312 1557949118.3559
MEM 1109.070312 1557949118.4723
MEM 1078.554688 1557949118.5882
MEM 1109.070312 1557949118.7038
MEM 1109.070312 1557949118.8194
MEM 1109.070312 1557949118.9347
MEM 1109.070312 1557949119.0505
MEM 1078.554688 1557949119.1662
MEM 1109.070312 1557949119.2821
MEM 1109.070312 1557949119.3977
MEM 1063.292969 1557949119.5135
MEM 1109.070312 1557949119.6290
MEM 1085.066406 1557949119.7441
MEM 1109.070312 1557949119.8601
MEM 1109.070312 1557949119.9759
MEM 1078.554688 1557949120.0916
MEM 1109.070312 1557949120.2071
MEM 1109.070312 1557949120.3226
MEM 1064.167969 1557949120.4379
MEM 1109.070312 1557949120.5533
MEM 1078.554688 1557949120.6687
MEM 1109.070312 1557949120.7846
MEM 1109.070312 1557949120.9003
MEM 1063.292969 1557949121.0162
MEM 1109.070312 1557949121.1319
MEM 1109.066406 1557949121.2472
MEM 1109.070312 1557949121.3624
MEM 1109.070312 1557949121.4786
MEM 1078.554688 1557949121.5949
MEM 1109.070312 1557949121.7108
MEM 1109.070312 1557949121.8267
MEM 1063.292969 1557949121.9423
MEM 1109.070312 1557949122.0578
MEM 1083.066406 1557949122.1731
MEM 1109.070312 1557949122.2892
MEM 1109.070312 1557949122.4050
MEM 1078.554688 1557949122.5207
MEM 1109.070312 1557949122.6363
MEM 1109.070312 1557949122.7517
MEM 1109.070312 1557949122.8671
MEM 1109.070312 1557949122.9828
MEM 1078.554688 1557949123.0985
MEM 1109.070312 1557949123.2143
MEM 1109.070312 1557949123.3299
MEM 1063.292969 1557949123.4456
MEM 1109.070312 1557949123.5613
MEM 1094.550781 1557949123.6765
MEM 1109.070312 1557949123.7923
MEM 1109.070312 1557949123.9085
MEM 1078.554688 1557949124.0240
MEM 1109.070312 1557949124.1396
MEM 1109.070312 1557949124.2553
MEM 1048.160156 1557949124.3709
MEM 1109.070312 1557949124.4861
MEM 1078.554688 1557949124.6023
MEM 1109.070312 1557949124.7186
MEM 1109.070312 1557949124.8345
MEM 1077.066406 1557949124.9501
MEM 1109.070312 1557949125.0656
MEM 1109.070312 1557949125.1810
MEM 1109.070312 1557949125.2962
MEM 1109.070312 1557949125.4120
MEM 1078.554688 1557949125.5276
MEM 1109.070312 1557949125.6435
MEM 1109.070312 1557949125.7591
MEM 1063.292969 1557949125.8748
MEM 1109.070312 1557949125.9903
MEM 1091.066406 1557949126.1053
MEM 1109.070312 1557949126.2211
MEM 1109.070312 1557949126.3372
MEM 1078.554688 1557949126.4527
MEM 1109.070312 1557949126.5683
MEM 1109.070312 1557949126.6839
MEM 1048.160156 1557949126.7993
MEM 1109.070312 1557949126.9143
MEM 1078.554688 1557949127.0297
MEM 1109.070312 1557949127.1458
MEM 1109.070312 1557949127.2617
MEM 1071.066406 1557949127.3774
MEM 1109.070312 1557949127.4929
MEM 1109.070312 1557949127.6089
MEM 1109.070312 1557949127.7241
MEM 1109.070312 1557949127.8399
MEM 1078.554688 1557949127.9556
MEM 1109.070312 1557949128.0715
MEM 1109.070312 1557949128.1871
MEM 1063.292969 1557949128.3027
MEM 1109.070312 1557949128.4182
MEM 1091.066406 1557949128.5333
MEM 1109.070312 1557949128.6491
MEM 1109.070312 1557949128.7651
MEM 1078.554688 1557949128.8806
MEM 1109.070312 1557949128.9961
MEM 1109.070312 1557949129.1118
MEM 1048.160156 1557949129.2271
MEM 1109.070312 1557949129.3423
MEM 1078.554688 1557949129.4577
MEM 1109.070312 1557949129.5737
MEM 1109.070312 1557949129.6895
MEM 1067.066406 1557949129.8053
MEM 1109.070312 1557949129.9209
MEM 1109.070312 1557949130.0362
MEM 1109.070312 1557949130.1513
MEM 1109.070312 1557949130.2676
MEM 1078.554688 1557949130.3833
MEM 1109.070312 1557949130.4993
MEM 1109.070312 1557949130.6150
MEM 1063.292969 1557949130.7307
MEM 1109.070312 1557949130.8463
MEM 1085.066406 1557949130.9614
MEM 1109.070312 1557949131.0775
MEM 1109.070312 1557949131.1935
MEM 1078.554688 1557949131.3092
MEM 1109.070312 1557949131.4250
MEM 1109.070312 1557949131.5407
MEM 1048.160156 1557949131.6561
MEM 1109.070312 1557949131.7715
MEM 1078.554688 1557949131.8871
MEM 1109.070312 1557949132.0032
MEM 1109.070312 1557949132.1190
MEM 1063.867188 1557949132.2349
MEM 1109.070312 1557949132.3506
MEM 1109.070312 1557949132.4659
MEM 1109.070312 1557949132.5811
MEM 1109.070312 1557949132.6973
MEM 1078.554688 1557949132.8130
MEM 1109.070312 1557949132.9289
MEM 1109.070312 1557949133.0445
MEM 1063.292969 1557949133.1600
MEM 1109.070312 1557949133.2755
MEM 1081.066406 1557949133.3907
MEM 1109.070312 1557949133.5067
MEM 1109.070312 1557949133.6226
MEM 1078.554688 1557949133.7383
MEM 1109.070312 1557949133.8540
MEM 1109.070312 1557949133.9695
MEM 1109.070312 1557949134.0850
MEM 1109.070312 1557949134.2007
MEM 1078.554688 1557949134.3162
MEM 1109.070312 1557949134.4321
MEM 1109.070312 1557949134.5477
MEM 1063.292969 1557949134.6635
MEM 1109.070312 1557949134.7793
MEM 1109.066406 1557949134.8945
MEM 1109.070312 1557949135.0101
MEM 1109.070312 1557949135.1264
MEM 1078.554688 1557949135.2419
MEM 1109.070312 1557949135.3578
MEM 1109.070312 1557949135.4735
MEM 1063.292969 1557949135.5899
MEM 1109.070312 1557949135.7054
MEM 1083.066406 1557949135.8206
MEM 1109.070312 1557949135.9366
MEM 1109.070312 1557949136.0525
MEM 1078.554688 1557949136.1681
MEM 1109.070312 1557949136.2838
MEM 1109.070312 1557949136.3992
MEM 1109.070312 1557949136.5145
MEM 1109.070312 1557949136.6302
MEM 1078.554688 1557949136.7458
MEM 1109.070312 1557949136.8617
MEM 1109.070312 1557949136.9773
